exhibitor_name,email
Akron Ohio USA,sdeshazior@akronohio.gov
Ethicheck Ltd.,info@ethicheck.eu
Ammirata Guido S.R.L.,ammirata@kqnet.it
Feas Electronica S.A.,shaas@feaselectronica.com.ar
OXAIR Ltd.,info@oxair.com
Listem Corporation,ex2@listem.co.kr
O2 Concepts LLC,blindsay@o2-concepts.com
medifa-hesse GmbH & Co. KG,info@medifa.com
Chip Ideas Electronics SL eKuore,"info@ekuore.com, guillermo.lopez@ekuore.com"
ACL GmbH,info@acl-gmbh.de
"Hidea Solutions Co., Ltd.",sales@hidea.kr
N.G.MED Single Member Private Company S.M.P.C,info@ngmed.com
"H3 SYSTEM Co., Ltd.",hkim@h3system.co.kr
"KOWA COMPANY, LTD.",k-omori@kowa.co.jp
Xtreem Pulse LLC,info@xtreempulse.com
Micrylium Laboratoris Inc.,info@micrylium.com
WRP Asia Pacific Sdn Bhd,yes_wrp@wrpworld.com
"Tejidos Elasticos Lloveras, S.A.",lloveras@t-e-lloveras.com
PDI Europe Ltd.,info@pdi-europe.co.uk
Nüve Sanayi Malzemeleri Imalat ve Ticaret A.S.,sales@nuve.com.tr
"MiCoBioMed Co., Ltd.",salesbio@micobiomed.com
Cherry GmbH,info@cherry.de
Immunodiagnostic Systems Plc (IDS),info@idsplc.com
FITERMAN PHARMA SRL,export@fitermanpharma.ro
Sherleg Laboratories S.A.S,GVENTAS@SHERLEG.NET
Ginolis Ltd.,info@ginolis.com
Megasonic Medical,sebastian@crest-ultrasonics.com
"Sri Trang Agro-Industry Public Co., Ltd. Member of Sri Trang Group",glove@sritranggroup.com
Soterix Medical Inc.,contact@soterixmedical.com
RespInnovation SAS,info@respinnovation.com
"EYMASA - INTERSCHULLER, SL",info@eymasa.com
Bionen SAS di Barbara Nencioni e C.,info@bionen.it
Ritterwand GmbH & Co. KG Metall Systembau,rw@ritterwand.de
IC Medical GmbH,info@icmedical.de
User Interface Design GmbH,info@uid.com
Braster S.A.,contact@braster.eu
mandel + rupp medizintechnik gmbh,info@mandel-rupp.de
ADAM S.r.l.,info@med-adam.com
Ronco Disposable Products Ltd.,ronco@ronco.ca
Ellab GmbH,germany@ellab.com
STS Medical Group SARL,info@stsmedicalgroup.com
Greggersen Gasetechnik GmbH,info@greggersen.de
Kinduct Technologies Inc.,info@kinduct.com
Tactio Health Group Corporation Tactio Health Group,sales@tactiohealth.com
PreciPoint GmbH,contact@precipoint.de
Zulu Medical S.R.L.,info@zulumedical.net
MedM Inc,info@medm.com
TRILUX Medical GmbH & Co. KG,info@trilux-medical.com
Abaxis Europe GmbH,abaxis@abaxis.com
doclifecare GmbH,info@doclifecare.com
WEBECO GmbH,webeco-marketing@webeco.de
Dispotech S.r.l.,sales@dispotech.it
megro GmbH & Co. KG Medizintechnischer Großhandel,info@megro.de
REASUN SINGAPORE PTE. LTD.,tony@reasun.com.sg
Famos Medizintechnik Vertriebs GmbH,sales@famos-med.de
SHD ITALIA S.r.l.,shd@shd.it
Salvia medical GmbH & Co. KG,info@salvia-medical.de
Falcon Surgical Co. (Pvt.) Ltd.,adnan@falconsurgical.com
Impromediform GmbH,info@imf.de
Marcus Sommer SOMSO-Modelle GmbH,somso@somso.de
Wulff Entre Oy,sales.entre@wulff.fi
Business France,christiane.peslherbe@businessfrance.fr
Rostock Business / BioCon Valley,medica@rostock-business.de
Indesa SL,info@indesasl.es
Steripower GmbH & Co. KG,info@steripower.de
Konsulat der Republik Argentinien,cbonn@mrecic.gov.ar
TT Med Srl,info@ttmed.it
Gelsenkirchener Werkstätten für angepaßte Arbeit,sales@rettungstuch.com
Thailand - Department of International Trade Promotion,thaitradefrankfurt@gmail.com
Salucea BV,n.meijer@salucea.com
CENTRECO CENTREXPORT Loire,centrexport@centreco-asso.com
Cellab GmbH,info@cellab.eu
Medlab Products Ltd.,mlp.biuro@medlab-products.com.pl
Brussels Invest & Export,info@brusselsinvestexport.be
Brussels Invest & Export,info@brusselsinvestexport.be
TECNOCARE,info@tecnodent.it
HVM High Vacuum Maintenance S.r.l.,info@hvm-li.com
AMD Esafarma Srl,esafarma@esafarma.it
Egypt Expo & Convention Authority (EECA),medical@eeca.gov.eg
