exhibitor_name,email
Weingut Daniel Schmitt,info@wgt-schmitt.de
Weingut Daniel Mattern,info@danielmattern.de
Weingut CRASS,info@weingut-crass.de
Weingut Cobenzl,office@weingutcobenzl.at
Weingut Conrad,office@conrad-wein.at
Weingut Clemens und Christian Honrath GbR,info@weingut-honrath.de
Villa Ponciago SAS,export@villaponciago.fr
Villa Papiano Societa'Agricola Srl.,info@villapapiano.it
Villa Poggio Salvi S.r.l.,vps@villapoggiosalvi.it
Villa Medoro di Federica Morricone,info@villamedoro.it
Villa Mattielli s.s Agricola,commerciale@villamattielli.it
Villa Minelli Società Agricola a r.l.,info@villaminelli.it
Villa Laviosa,info@villalaviosa.it
Villa Maria Estate Limited,enquiries@villamaria.co.nz
SARL DFBD Domaine Duseigneur,info@domaineduseigneur.com
Sarl Diffusion Georges Vesselle,contact@champagne-vesselle.fr
SARL de L'Herbe Sainte Domaine de L'Herbe Sainte,herbe.sainte@wanadoo.fr
Sarl D. Paul Mas,info@paulmas.com
SARL Coutelas et Fils CHAMPAGNE A.D. COUTELAS,contact@champagne-adcoutelas.com
Weingut Clemens Busch,weingut@clemens-busch.de
Weingut Christoph Koenen,info@ck-weine.de
SARL D.A.D. South of France Wines,info@dad-languedocwines.com
Weingut Claus Schneider,info@schneiderweingut.de
Weingut Christoph Hoch GmbH,hollenburg@christoph-hoch.at
Weingut Christoph Edelbauer,info@weingut-edelbauer.at
Weingut Christine und Franz Netzl,weingut@netzl.com
Weingut Christian Reiterer,info@weingut-reiterer.com
Weingut Christine Pröstler,kontakt@cproestlerweine.de
Villa Franciacorta,info@villafranciacorta.it
VILLA DEGLI OLMI SPA,info@villadegliolmi.it
Weingut Christian Hirsch,info@hirschweine.de
Villa Caviciana GmbH,kontakt@villacaviciana.com
Villa Casa Donoso SpA,
Vila Viniteca UVAS Felices,export@vilaviniteca.es
Vignobles Raguenot E.A.R.L. Raguenot Lallez Miller,contact@vignoblesraguenot.fr
Villa Calcinaia - Fattoria di Calcinaia Capponi Sebastiano,ufficio@villacalcinaia.it
Viile Budureasca,office@budureasca.ro
SARL Claude Chevalier,contact@domaine-chevalier.fr
SARL Christophe & Aime SABON Domaine de la Janasse / Cios St. Antonin,lajanasse@gmail.com
SARL Collovray & Terrier Domaine des Deux Roches,info@collovrayterrier.com
SARL CHEURLIN ARNOULT,champagnejeanarnoult@orange.fr
Weingut Christian Bamberger,info@cb-wein.de
Weingut Christian Heußler,info@heussler-wein.de
Sarl Château Spencer La Pujade,contact@chateauspencer-lapujade.fr
Weingut Chat Sauvage Inhaber Günter Schulz,pinot@chat-sauvage.de
Weingut Carl Loewen,mail@weingut-loewen.de
Weingut Castel Peter Inh. Hoffmann und Merck GbR,info@castel-peter.de
Weingut Christ,info@weingut-christ.at
Weingut C.H. Berres,kontakt@c-h-berres.de
Weingut Burggarten GbR Fam. P. J. Schäfer,burggarten@t-online.de
Weingut Carl Ehrhard,info@carl-ehrhard.com
Weingut Bürgermeister Willi Schweinhardt e.K.,info@schweinhardt.de
Weingut Bründlmayer Langenlois GmbH,weingut@bruendlmayer.at
Weingut Bruker Markus Bruker,info@weingut-bruker.de
Vignobles Pierre Emmanuel JANOUEIX Sarl,export@pejanoueix.com
Vignobles Molinari S.C.E.A. Chateau Pont de Brion,vignoblesmolinari@chateaupontdebrion.com
Vignobles Mayard Scea Domaine du Père Pape,contact@vignobles-mayard.fr
VIGNOBLES MOURAT SAS,jmourat@mourat.com
Vignobles Guignard Selection SAS,
VIGNOBLES GONFRIER SARL LES CHAIS DE RIONS,contact@vignobles-gonfrier.fr
Vignobles Fontan EARL,contact@vignoblesfontan.com
Vignobles Garzaro SARL,pycalame@vignoblesgarzaro.com
Vignobles Leon Nony SAS,info@vln.fr
SARL Chateau Maison Noble Saint Martin,maison.noble@orange.com
SARL Chateau Gilbert & Gaillard,
SARL Chateau Fonsalade,commande@fonsalade.com
SARL CHATEAU DE LESCOURS,contact@chateaudelescours.com
SARL Chateau l'Espérance,contact@vignobles-jonck.com
SARL Champagne Lecomte Père et Fils,champagne.lecomte@club-internet.fr
Weingut Brüder Dr. Becker GbR Hans Müller & Lotte Pfeffer-Müller,weingut@brueder-dr-becker.de
SARL Chateau du Moulin-à-Vent,info@chateaudumoulinavent.com
Sarl Champagne Prévoteau-Perrier,champagneprevoteau-perrier@orange.fr
"Weingut Brohl, Frank",info@weingut-brohl.de
Weingut Brixius Manuel Brixius,info@brix-riesling.de
Weingut Bremer GmbH & Co. KG,info@weingutbremer.de
Weingut Brennfleck Hugo Brennfleck,info@weingut-brennfleck.de
Weingut Braunewell GbR,info@weingut-braunewell.de
Weingut Brendel GbR,info@weingut-brendel.de
Weingut Braun GbR,bws@braun-wein-sekt.de
Weingut Brand GbR,wein@weingut-brand.com
Weingut Bossert GbR,info@bossert-gundersheim.de
Weingut Borell Diehl GbR,info@borell-diehl.de
Weingut Bollig Lehnert,bollig-lehnert@t-online.de
Vignobles et Terroirs de France SARL,
VIGNOBLES FILLON CHATEAU QUEYRON PINDEFLEURS,contact@queyronpindefleurs.com
Vignobles Dubois et Fils E.A.R.L.,chateau.les.bertrands@wanadoo.fr
Vignobles et Vins de Blanville SAS,contact@blanville.com
Vignobles Falgueyret Leglise SARL,commercial@crc-bordeaux.com
Vignobles et Signatures Le Club de Grands Domaines,grands.domaines@vsclub.com
Vignobles de Saint-Tropez,contact@vignobles-saint-tropez.com
VIGNOBLES BURLIGA EARL,contact@burliga.com
Vignobles Dondain S.A.R.L.,frederic.joly@chateaucabezac.com
Sarl Champagne Francoise Bedel et Fils,contact@champagne-bedel.fr
SARL Champagne Dumangin J. Fils,info@champagne-dumangin.fr
Vignobles Cheron - SA S.E.M.A,contact@vignoblescheron.fr
Vignobles Bulliat Sarl.,bulliat.noel@orange.fr
SARL CHAMPAGNE CARBON,contact@champagnecarbon.com
SARL CARAVINSERAIL Xavier Logette,contact@caravinserail.com
SARL BCP Olivier Pithon,olivierpithon@live.fr
Sarl Calmel & Joseph,contact@calmel-joseph.com
Sargis Karolina LLC,marketing2@karolinagroup.am
SARL AUTHENTIC FRENCH WINES,contact@authenticfrenchwines.com
Sao Lourenco do Barrocal Investimento Turisticos Imobiliarios S.A,
SARL Cave Castaud Domaine des Bernardins,domainedesbernardins@gmail.com
SARL Accents & Terroirs,g.chamboissier@accents-terroirs.com
Weingut Böheim,wein@gut-boeheim.at
Weingut Blümel im Magdalenenhof Sebastian Blümel,info@magdalenenhof-bluemel.de
Weingut Bischel GbR,info@weingut-bischel.de
VIGNOBLES BORDERIE EARL,jpborderie@wanadoo.fr
Vignobles Barde Château le Raz GAEC du Maine,vignobles-barde@le-raz.com
Vignoble Perceval Vin de Savoie SARL Perceval Pascal,vinperceval.gp@wanadoo.fr
Vignobles Alain Chaumet EARL,vignobles.chaumet@wanadoo.fr
Vignobles Arbeau SAS Jaubert Leydet,vignobles@arbeau.com
Vignobles Alain Jaume SARL,contact@alainjaume.com
Vignoble Dinocheau - Loire,contact@vignoble-dinocheau.fr
Vignoble des 2 Lunes,contact@vignobledes2lunes.fr
Vignoble Boidron Emmanuel Boidron,vignoblesjnboidron@wanadoo.fr
"Santos & Seixo - Wine Exports, Lda.",geral@santoseseixo.pt
Santi Dimitri Azienda Agricola Eredi di Vincenzo Vallone,info@santidimitri.it
"Santos & Seixo - Wine Exports, Lda.",geral@santoseseixo.pt
SANTERO SPA,santero@santero.it
Vigneti Reale S.r.l.,Vignetireale@vignetireale.it
Santomas Ludvik Nazarij Glavina,info@santomas.si
SantaVinea - p.m.g. srl,segreteria@santavinea.com
Santa Margherita S.P.A.,info@santamargherita.com
Weingut Birgit Eichinger,office@weingut-eichinger.at
Weingut Beurer Inh. Jochen Beurer,info@weingut-beurer.de
Weingut Bernhart Inh. Gerd Bernhart,info@weingut-bernhart.de
Weingut Biegler Othmar,weingut.biegler@kabsi.at
Santa Lucia S.A.S.,info@vinisantalucia.com
Weingut Bernhard Ott GmbH,bernhard@ott.at
Vigneti del Vulture s.r.l,farnesevini@farnesevini.com
Weingut Bernhard Mehrlein Inh. Thorsten Mehrlein,info@weingut-mehrlein.de
Vigneti del Salento S.r.l.,farnesevini@farnesevini.com
Vignerons de Buxy,commercial@burgondie.info
Vignerons de Nature SARL,contact@vignerons-de-nature.fr
Vignerons Propriétés Associés SCA,contact@vigneronsproprietesassocies.fr
VIGNERONS DES TERRES SECRETES COOPERATIVE,elodie.descrot@vignerons-associes.fr
Vignano - Societa Agricola Fanucci SRL Fritz Croissat Loc. Marcialla,info@vignano.com
Vigne Olcru Srl,info@vigneolcru.com
Vignerons Catalans SICAV,contact@vigneronscatalans.com
Sannio Consorzio di Tutela Vini,consorzio@sanniodop.it
Sant'Anna dei Bricchetti Azienda Agricola s.s.,info@santanna-dei-bricchetti.it
"Sánchez Romate Hnos., S.A.",export@romate.com
Sangria La Prodigiosa Trinvest 2007 S.L.,santiago@sangrianimu.com
San Rustico Valgatara s.n.c.,info@sanrustico.it
San Silvestro Sartirano Figli Cantine e Vigneti S.r.l,info@sartirano.com
SAN PANCRAZIO S.R.L.,info@fattoriasanpancrazio.com
San Simone di Brisotto S.r.l.,info@sansimone.it
San Rocco S.r.l.,info@sanrocco.tn.it
Weingut Bernhard Ellwanger GbR,info@weingut-ellwanger.com
Weingut Bernhard Huber Inh. Barbara & Julian Huber GbR,info@weingut-huber.com
Weingut Bernhard GbR,service@weingut-bernhard.de
"Weingut Bergdolt, Klostergut St. Lamprecht",info@weingut-bergdolt.de
Weingut Bercher OHG,info@weingutbercher.de
Weingut Benzinger Inh. Volker Benzinger,info@weingut-leiningerhof.de
Weingut Bender Michael und Manuel GbR,info@weingutbender.de
Vigna Lenuzza Gianpaolo Lenuzza,info@vignalenuzza.it
Weingut Bayer-Erbhof Ing. Josef Bayer & Mitgesellschafter,weingut@bayer-erbhof.at
Vigna Traverso,info@vignatraverso.it
Weingut Benedikt Baltes,info@weingut-klingenberg.de
"Vieira de Sousa - Vines & Wines, Lda.",geral@vieiradesousa.pt
Vidigal Wines S.A.,info@vidigalwines.com
Vidal-Fleury SASU,contact@vidal-fleury.com
Vier Jahreszeiten Winzer eG,info@vj-wein.de
Vidal Estate,
Vidal Estate,
Vicente Faria Vinhos Lda.,vlf@vlfvinhos.com
"Vicente Gandía Plà, S.A.",info@vicentegandia.com
San Isidro S.C.C.L.M - Bodegas Latúe,info@latue.com
SAN FELICE - Società Agricola S.p.A.,info@agricolasanfelice.it
Salzl Seewinkelhof GmbH,salzl@wein-salzl.at
SAN MARTINO VINI SRL,info@sanmartinovini.it
SALVINUM Inh. Salvatore Sperti,sperti@salvinum.de
"Samuel Magalhaes e Silva, Herdeiros",sms.h@sapo.pt
SALVATERRA SPA,info@tenutesalvaterra.it
Salvano S.r.l.,info@salvano.com
WEINGUT BARON WIDMANN ANDREAS WIDMANN,info@baron-widmann.it
Salomon-Estate PHD. Bert Salomon,office@salomonwines.com
Weingut Baldauf Ramsthal Gbr,info@baldaufwein.de
Weingut Baldauf Ramsthal Gbr,info@baldaufwein.de
Weingut Baron Knyphausen Inh. Frederik zu Knyphausen,weingut@baron-knyphausen.de
Weingut Baron Di Pauli,info@barondipauli.com
Weingut Bäder Jens Bäder,kontakt@weingutbaeder.de
Weingut Arnold,weingut.arnold@web.de
Weingut Arndt Köbelin,arndt.koebelin@t-online.de
Weingut Anton Zöhrer,
Weingut Annatina Pelizzatti,info@pelizzatti-weine.ch
Weingut Anita & Hans Nittnaus GmbH,office@nittnaus.at
Weingut Andres GbR,info@andreswein.de
Weingut Andreas Gsellmann - Hans Gsellmann KG,wein@gsellmann.at
Weingut Amalienhof GbR,info@weingut-amalienhof.de
"Vicari Soc. Semp. Agricola di Vicari Nazzareno, Vico, Valentina",info@vicarivini.it
Via Vinum EURL Les Vins de Saint Julien,viavinum@hotmail.fr
Viano Michele s.a.s.,info@vianomichele.com
VIA Wines S.A.,marketing@viawines.com
"Via de la Plata, S.L.",cava@bodegasviadelaplata.com
VI.NI.CA. srl Società Agricola,info@vinica.it
Veuve Ambal SAS,contact@veuve-ambal.com
Vianello Wines Leonardo Vianello,marketing@vianellowines.it
Veyret Latour SA,veyret-latour@veyret-latour.com
Vetreria Etrusca Srl,info@vetreriaetrusca.it
SALIN SAS,charlotte.buffel@salin.fr
Vesztergombi Bt.,vesztergombi@t-online.hu
VETRERE S.S. di Annamaria e Francesca Bruni,info@vetrere.it
Salmanazar Ltd.,danka@salmanazar.me
Salcheto S.r.l.,info@salcheto.it
Salena Estate Wines Pty Ltd,bob@salenaestate.com.au
Salco Import-Export AG,info@salco.ch
SAKE KONTOR Inh. Susanne I. Rost-Aoki,store@sake-kontor.de
Salatin SRL,info@salatinvini.com
Saget La Perrière S.A.,c.jacquard@sagetlaperriere.com
Sake Markt Akiko Buchtmann,info@sake-markt.de
"Saint Clair Estate, Neuseeland",info@bernard-massard.de
Saint Clair Family Estate,
Saffer Wein GmbH,info@saffer.de
Weingut Am Stein Ludwig Knoll,mail@weingut-am-stein.de
Weingut Am Nil KG,info@weingutamnil.de
WEINGUT AM BERG Ludwig Gruber,office@weingut-am-berg.at
Weingut Alte Schmiede GbR Andreas und Bernd Seyberth,hallo@weingut-alte-schmiede.de
Weingut Alzinger GmbH,weingut@alzinger.at
Weingut am Kaiserbaum F+G-Hundinger GbR,info@weingut-am-kaiserbaum.de
Weingut Alte Grafschaft Christoph Dinkel & Norbert Spielmann GbR,
Weingut Aloisiushof GdbR,weingut@aloisiushof.de
Weingut Alois Zimmermann OG,office@weingut-zimmermann.at
Very Fine Vinos (V&F S.L.),admin@veryfinevinos.com
Vermouth Perucchi / FS BEVERAGES PARTNERS S.L.,export@fswines.com
Veritable Vins & Domaines KG,info@veritable-vins-domaines.de
Vereinigung zur Präsentation und Prämierung Bester Spirituosen - Destillata,info@destillata.at
Verus Vinogradi D.O.O.,info@verusvino.com
Vereinigte Weingüter Schittler-Becker GbR,info@schittler-becker.de
Verein Neusiedlersee DAC,office@dac-neusiedlersee.com
Sächsisches Staatsweingut GmbH Schloss Wackerbarth,kontakt@schloss-wackerbarth.de
Verein Leithaberg,wein@leithaberg.at
Sacred Hill Vineyards Limited,
Sabaté i Coca S. A.,info@castellroig.com
"SABE Sociedade Agricola da Beira, S.A.",sabesa@sapo.pt
SA Vignobles Michel Boyer,contact@chateauducros.com
Sacchetto srl,mail@sacchettovini.it
SA Vignobles Brumont Châteaux Montus & Bouscassé,contact@brumont.fr
SA La Guyennoise,export@laguyennoise.com
SA Vignobles Brumont Châteaux Montus & Bouscassé,contact@brumont.fr
Weingut Alois Höllerer GmbH,mail@weingut-hoellerer.at
Weingut Allram GmbH Michaela und Erich Haas,weingut@allram.at
Weingut Alois Lageder AG,info@aloislageder.eu
Weingut Alfred Schwaiger,weingut-schwaiger@aon.at
Weingut Alexander & Ulrich Flick GbR,info@weingut-flick.de
Weingut Alexander Laible,info@weingut-alexanderlaible.de
Verband der traditionellen klassischen Flaschengärer e.V.,
"Vercoope União das Adegas Cooperativas da Região dos Vinhos Verdes, UCRL",uniao.adegas@vercoope.pt
SA Gilardi,gilardi@gilardi.fr
SA Chateau Bas d' Aumelas,contact@chateaubasaumelas.fr
Venturi Brands,spugh@venturi-brands.com
SA Champagne Pierre GIMONNET & Fils,info@champagne-gimonnet.com
Venegazzu S.p.A.,export@venegazzu.com
SA Champagne Lombard et Médot,
SA J. J. Mortier & Cie,mortier@mortier.com
S.N.C. Domaine de Valdition,commercial@valdition.com
SA CHAMPAGNE HENRI GIRAUD,contact@champagne-giraud.com
SA A. Goichot & Fils,infos@goichotsa.com
Weingut Albert Kallfelz,info@kallfelz.de
Weingut Albrecht Schwegler,weingut@albrecht-schwegler.de
Weingut Albert Gälweiler GbR,info@gaelweiler-wein.de
Weingut Agritiushof Alfred Kirchen,info@weingut-agritiushof.de
Weingut Acham-Magin Anna-Barbara Achem,info@acham-magin.de
Weingut Abthof GbR Herbert und Martin Koch,info@weingut-abthof.de
Weingut A. Christmann Steffen Christmann,info@weingut-christmann.de
Weingut Abril GbR,weingut@weingut-abril.de
Weingut - Weinhaus Bimmerle KG Herr Siegbert Bimmerle,info@wein-bimmerle.de
Weingut - Weinhandel Winkler-Hermaden,weingut@winkler-hermaden.at
Weingut + Hofbrennerei HIESTAND,info@hiestand-weingut.de
Weingut & Steirische Kellerei Johann Schneeberger GmbH,schneeberger.weine@aon.at
Weingärtnerei FRISCHENGRUBER,wein@frischengruber.at
Weingut & Privatkellerei Johannes Deppisch e.K.,weingut@deppisch.com
Weingärtner Stromberg-Zabergäu eG,info@wg-sz.de
Weingärtner Cleebronn-Güglingen eG,info@cleebronner-winzer.de
Vega Clara S.L.,vegaclara@vegaclara.com
Velenosi Srl.,news@velenosivini.com
Vega Sicilia,vegasicilia@vega-sicilia.com
VDP. Die Prädikatsweingüter,vdp@vdp.de
Vedrenne S.A.S,vedrenne@vedrenne.fr
VASSALTIS VINEYARDS LLC,info@vassaltis.com
"Vasques de Carvalho So. Agricola e Comercial, Lda.",vasquescarvalho43@gmail.com
Vaziani Company LTD,vaziani@vazianicompany.com
VASCONIA SARL Armagnac Damblat,vasconia@wanadoo.fr
VANSEVAN LLC,alina.m@voskeniwines.com
Varga Pinceszet Kft,ilona.kallay@vargabor.com
Vasco Sassetti s.r.l.,
Varvaglione Vigne & Vini S.R.L.,estero@varvaglione.com
S.CAETANO VICTOR AGOSTINHO V.MENDES AE,info@scaetano.com
Van Loveren Vineyards Pty Ltd,info@vanloveren.co.za
S.C.E.V. Chateau du Moulin-à-Vent,info@chateaudumoulinavent.com
S.C.E.A. CHATEAU HAUTE BEGUDE Domaine Bégude,info@domainebegude.com
S.C.E.A. BASCOU Domaine de la Condamine,
S.C.E.V. Vignobles Goujon & Fils Chateau Magondeau,contact@chateaumagondeau.com
S.C.E.A Guy Daniel La Bastide Saint Vincent,bastide.vincent@free.fr
S.C.E.A du Domaine Michel Juillot,infos@domaine-michel-juillot.fr
S.C.E.A. Chateau Gigognan,info@gigognan.fr
S.C.E.A Domaine Serge Dagueneau & Filles Dagueneau Serge et Filles - Loire,sergedagueneaufilles@wanadoo.fr
S.C.E.A Baron de Montfort Chateau du Rocher,contact@baron-de-montfort.com
S.C.E Domaine Henri RICHARD,info@domainehenririchard.com
S.C.E.A Coustellier,domainecoustellier@wanadoo.fr
Weingarten Eden GmbH & Co. KG Miriam Freislederer,info@weingarten-eden.de
Weinerlebnis Kirchmayr GmbH & Co. KG Wein- & Sektkellerei,kirchmayr@wein-erlebnis.at
S.C.Alcovin SRL,office@vinuridemacin.ro
Weingalerie artarus GbR,artarus@weingalerie.com
Weine Thom Wachter Inh. Thomas Wachter,office@thomwachter.at
Weinberghof Fritsch GmbH,info@fritsch.cc
Weinbauverband Sachsen e.V.,info@weinbauverband-sachsen.de
Weinbau Steffen Loose,info@loose-wein.de
Weinbau Martin Schwarz GmbH,kontakt@schwarz-wein.de
van der Linde & nijhof Dranken BV,info@vanderlindenijhof.nl
Vallisto S.A.,admin@inculto.com.ar
VALONGA S.A.,bodegas@valonga.com
VALSERRANO (Bodegas de la Marquesa S.L.),info@valserrano.com
VAN ARDI LLC,info@vanardi.com
Vallegre Vinhos do Porto S.A.,info@vallegre.pt
Valle de la Puerta S.A.,
Valle Frio Wines Agroindustrial Valle Frio S.A.,
"Vallformosa Group Masia Vallformosa, S.L.",vallformosa@vallformosa.com
S.C.A.Laudun Chusclan Vignerons,contact@lc-v.com
S.C.A. Cave de Saint-Antoine,info@cavesaintantoine.com
Valle dell' Acate Coop. Agr.,info@valledellacate.it
S.C.A du Chateau Lecusse,post@chateaulecusse.fr
S.C.A Les Maitres Vignerons de la Presqu'île de Saint Tropez,liz.comte@mavigne.com
S.C. Vinarte S.A.,office@vinarte.ro
S.C. J. Darriet,contact@vignoblesdarriet.fr
S.A.S. Millet Gerard - Loire,gmillet@terre-net.fr
S.C.A Cave de Tain L'Hermitage,export@cavedetain.com
S.A.T. Santa Apolonia Finca Cardaba S/N,info@fincacardaba.com
S.A.S. Gérard Tremblay,contact@chablis-tremblay.com
S.A.S. Domaines et Saveurs Collection Jeanne-Marie de Champs,contact@ds-collection.com
S.A.S. Domaine Chante Cigale,info@chantecigale.com
Weinbau Heidi Schröck,heidi@heidi-schroeck.com
Weinbau Familie Reinberger,weinbau@reinberger.at
Wein.im.Puls junges Württemberg e.G. i.G,info@seybold-lauffen.de
Wein-Gut Nigl GmbH,info@weingutnigl.at
Weinbau Frédéric Fourré,fourre.fred@googlemail.com
Wein-Plus GmbH,info@wein-plus.eu
Weinbau der Lebenshilfe Bad Dürkheim e.V.,weinbau@lebenshilfe-duew.de
WeinAllianz GmbH,innendienst@weinallianz.de
Wein- und Sektkellerei Stengel Horst Stengel,info@wein-und-sektkellerei-stengel.de
Wein- und Sektkellerei Ostrau GmbH,info@wsk-ostrau.de
Wein- und Sektgut Hemer GbR,info@weingut-hemer.de
Wein- und Sektgut Gerhard Karle,info@weingut-gerhard-karle.de
Wein- und Sektgut F.B. Schönleber Bernd und Ralf Schönleber GbR,info@fb-schoenleber.de
Val Du Charron Wines (Pty) Ltd,
"Valados de Melgaço, L.da",geral@valadosdemelgaco.pt
Valbom do Rouxinol Lda,v261076@gmail.com
Valdellövo s.s. di Ricci Benedetto & C. Società Agricola,info@valdellovo.it
Val D'Orcia Terre Senesi srl Soc. Agr.,info@valdorciaterresenesi.com
Val D'Oca s.r.l. Cantina Produttori di Valdobbiadene,valdoca@valdoca.com
Vaeni Naoussa Winery Coop,info@vaeni.gr
"Vadio Wines Unipessoal, Lda.",geral@vadio.pt
V.G.C. Véronique Günther Chéreau Domaines & Châteaux,export@vgc.fr
Vacu Vin IIC Deutschland GmbH,yzech@iicbrands.com
S.A.S. des GILLIERES,info@lesgillieres.com
S.A.R.L. Villevert,frederik@villevert.fr
"V. y B. Dominio de Tares, S.A.",info@dominiodetares.com
S.A.R.L. Editions Jean Lenoir,fanny.christophe@lenez.com
S.A.R.L. P.S.J.D.B Prieure Saint Jean de Bebian,info@bebian.com
S.A.S Château De Santenay,contact@chateau-de-santenay.com
S.A. Les Grandes Serres,
S.A. Champagne Bauget-Jouette,info@bauget-jouette.fr
S.A.R.L. Benjamin et David Duclaux,contact@coterotie-duclux.com
S.A.R.L. Domaine Alain Geoffroy,info@chablis-geoffroy.com
S. Pellegrino Nestlé Waters Deutschland GmbH,info@sanpellegrino.de
S. Piersanti & C. snc,piersantivini@tin.it
S.A. Ackerman,contact@ackerman.fr
Wein- und Sektgut BARTH GbR Hattenheim,mail@weingut-barth.de
Wein- und Sektgut am Rothes Hothum Gbr,info@hothum.com
Wein- & Sektgut Rosenhof Fam. Bohlender,weingut@rosenhof-steinweiler.de
Wein- & Sektgut Ernst Weisbrodt,info@weingut-weisbrodt.de
Wein und Sektgut Hirschmüller Inh. Tobias Hirschmüller,info@weingut-hirschmueller.de
Wein Wischer GmbH,info@weingut-wischer.de
Wein am Limit mit Hendrik Thoma,ganson@weinamlimit.de
Wein Avenue GmbH & Co. KG,fm@weinavenue.com
Wein & Gut Frank,info@weingutfrank.de
V & S news - Terre de Vignes Srl,contact@vsnews.fr
S. Delafont SAS Vinipartner,commercial@vinipartner.com
Washington State Wine,dmarshall@washintonwine.org
Warwick Wine Estate,info@warwickwine.com
WANTZ CHARLES SAS Vins d'Alsace,charles.wantz@wanadoo.fr
Walsh Whiskey Distillery Ltd.,info@walshwhiskey.com
Walch- Elena & Wilhelm Walch Srl.,info@walch.it
Waipara West Owner: Paul Tutton,
Wakefield Wines Pty. Ltd.,info@wakefieldwines.com
WAIMEA Estates (Nelson) Ltd.,office@waimeaestates.co.nz
Wagentristl Rudolf Weingut,weingut@wagentristl.com
SARL DUPRAT Freres,vins.duprat@wanadoo.fr
ZORZETTIG DI ZORZETTIG CAV. GIUSEPPE,marta@zorzettigvini.it
Wachter-Wiesler KG,wachter@wachter-wiesler.at
Zull Inhaber: Phillip Zull,office@zull.at
Weingut Franz Taferner,weingut@tafi.at
Vina San Esteban S.A.,expo@vse.cl
SARL Teyran Agri Service Vignobles Vellas,vellas.export@orange.fr
SARL UNITÉ,
Vina William Fevre Chile S.A.,
SARL RAYMOND MORIN Domaine du Landreau,cmorin@domaine-du-landreau.com
Viña Undurraga SA,info@gvp.cl
SARL Vignobles et Terroir Saint-Benezet,commercial@saint-benezet.com
SARL Vignobles Jestin Chateau VARI,contact@chateau-vari.com
Vinakras z.o.o. Sezana,vinakras@siol.net
SARL Vignobles Silvio Denz,info@vignobles-silvio-denz.com
Weingut Fuhrgassl-Huber,weingut@fuhrgassl-huber.at
Vina Vistamar S.A. Enjoy Simplicity,cisbej@grupobelen.cl
Viña Valle Secreto S.A.,ventas@vallesecreto.cl
Weingut Frey GbR,info@frey-wines.com
Vina Ventisquero Ltda.,marketingv@ventisquero.com
SARL VINS DES BROYERS,"info@vinsdebroyers.fr, jmbataillard@vinsdesbroyers.fr"
VIÑA Y BODEGA ESTAMPA SA,info@estampa.com
Vinango Investimentos e Participacoes S.A.,geral@quintadafoz.pt
Weingut Frieden-Berg,info@frieden-berg.de
SARL WINGS - Vins François Thienpont,wings@wingswine.com
Weingut Freiherr Langwerth von Simmern,weingut-langwerth-von-simmern@t-online.de
SAS Borderac Crus et Vins,bcv.borderac@wanadoo.fr
Weingut Friedrich Fendel,info@friedrich-fendel.de
Weingut Fritz Allendorf,allendorf@allendorf.de
Weingut Fritz Blankenhorn KG,info@gutedel.de
Weingut Fritz Haag Dusemonder Hof,info@weingut-fritz-haag.de
Vinaria Purcari Srl. Purcari Winery,purcari@purcari.md
SAS Benoît Valérie Calvet,bvc@benoitvaleriecalvet.com
Vinarija Citluk d.d. Joint Stock Company,
"Sarl, Ferry Lacombe Diffusion",info@ferrylacombe.com
Saronsberg Cellar (Pty) Ltd,info@saronsberg.com
Vinarstvi Petr Bunza,bunzoteka@seznam.cz
Vinarstvi Spalek,spalek@saler.cz
SARRAT DE GOUNDY (Domaine) SARL Olivier CALIX,oliviercalix@hotmail.com
SAS Alma Cersius,info@almacersius.com
SAS Belliard Vins Selections,info@belliard-vins-selections.com
SAS ANTECH LIMOUX,courriers@antech-limoux.com
SAS CAVES D'ESCLANS Château d'Esclans,chateaudesclans@sachalichine.com
SAS Armagnac Castarede,info@armagnac-castarede.fr
Vinaria Dac SRL,vinaria.dac@gmail.com
SAS Bordeaux Vineam Vignobles,contact@bordeaux-vineam.fr
Weingut Gallushof Johannes Hügle,gallushof@web.de
Vinarstvi Stepan Manak,vinomanak@vinomanak.cz
SAS Champagne Gaidoz Forget,
Vinaria din Vale S.A.,sales@vinaria.md
Vinarsky Fond Czech Republic,info@vinarskyfond.cz
SAS Château du Chatelard,contact@chateauduchatelard.com
"Vinarstvi Cech, s.r.o.",
Vinastvi Pialek & Jäger s.r.o.,info@pialek.cz
SAS Despagne,contact@despagne.fr
SAS Cognac Guy Lheraud,office@cognaclheraud.com
"Vinas de Alange, S.A.",comercial@alvear.es
Vinarstvi Volarik Dipl.-Ing. Miroslav Volarik,marketing@vinarstvivolarik.cz
Weingut Fürst Löwenstein,weingut@loewenstein.de
Weingut Gehring GbR,info@weingut-gehring.com
Viñas e Adegas Galegas S.L.U.,export@adegasgalegas.es
Vinas del Cámbrico SL,info@cambrico.com
Vinattieri Ticinesi SA,vinattieri@zanini.ch
Weingut G. Aldinger,info@weingut-aldinger.de
Weingut Gabel Oliver und Wolfgang Gabel GbR,wein@weingut-gabel.de
SAS Domaine de L'Herré,contact@lherre.fr
Vinaturel GmbH,info@vinaturel.de
Weingut Galler Inh. Ansgar Galler,mail@weingut-galler.de
Weingut Gebrüder Ludwig,info@gebruederludwig.de
