FAILMSG,HREF,BIZADD,EMAIL,DATE_SCRAPED,TEL,CONAME 
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=30780&sid=1046B5F4B5C6B68902B3C9802A412260,"22, JALAN ANGGERIK VANILLA Z 31/Z KOTA KEMUNING COMMERCIAL ZONE SHAH ALAM 40460 SELANGOR",info@power-air.com,'2017-08-04,03 - 51218737,POWER-AIR MALAYSIA SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50743&sid=0C197122BB0C7EF3F9CE6EF88B069F11,"61, JALAN RAJA BOT KLANG  41400 SELANGOR",tas@swallow.com.my,'2017-08-04,03 - 33412316,STANYO ELECTRONICS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=48683&sid=EFF0A72C03B06A4EBB42037B99246D64,"B3-4, DESA GEMBIRA CONDO JLN 1/127 A HAPPY GARDEN 58200 KUALA LUMPUR",adryna_chew@yahoo.com,'2017-08-04,016 - 2068381,ALIVE MARKETING
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50920&sid=11B0ADAF7F412AC43B21344AF7451788,"6, 1ST FLOOR, JALAN DINAR F U3/F TAMAN SUBANG PERDANA  40150 SELANGOR",sales@h20gen.com,'2017-08-04,03 - 78315656,H20 GENERATE SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12820&sid=D7BABD88C9D15A40CDFF7C505546F066,LOT 03-32 KOMPLEKS PKNS  40000 SELANGOR,expertslb@yahoo.com,'2017-08-04,012 - 2727155,EXPERTS' INTER TRADE (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=46413&sid=40A3A241486B1DA9AC7A5E2EA78FDE2B,"63, PERSIARAN ABANG HJ OPENG TAMAN TUN DR ISMAIL  60000 KUALA LUMPUR",sai@inovasisepadu.com,'2017-08-04,012 - 2317131,INOVASI SEPADU SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6688&sid=12C11DF0C1BEB4262883459A0D6A6AEB,"LOT 52,95 & 5296 19 MILE, JLN SEMENYIH SEMENYIH 43500 SELANGOR",admin@rotomas.com,'2017-08-04,03 - 87241633,ROTOMAS TECHNOLOGY (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=51357&sid=91375D798102CAF6B6CE78BCE8122D60,"87, JALAN BP 5/7 BANDAR BKT PUCHONG PUCHONG 47120 SELANGOR",sivabalan@sekopump.com,'2017-08-04,03 - 80682341,MIDAS UTARA ENGINEERING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33934&sid=D62F102531CA57307A7E0F4F6A1FED59,"6536A, JALAN BKT KEMUNING MILE 6, SECTION 34 SHAH ALAM 40470 SELANGOR",andrew.thambiah@torin.com.my,'2017-08-04,03 - 51246157,TORIN INDUSTRIES (MALAYSIA) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=51409&sid=67F735B9CF87BA0A1A7AF913FDFD0B81,"4, JALAN UTARID U5/18A SEKSYEN U5 SHAH ALAM 40150 SELANGOR",sales@seers.com.my,'2017-08-04,03 - 78422871,SEERS MARKETING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=51585&sid=8131DE68FD960F7FEFDF1D69B4209FAD,"12 JALAN TITIR 33/25, SECTION 33 SHAH ALAM TECHNOLOGY PARK SHAH ALAM 40400 SELANGOR",chris@airesearch.net,'2017-08-04,03 - 51223414,AI RESEARCH (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43451&sid=CF6AE5E78D2CFA96691C2EE44D52A18D,"14, JALAN KILANG BKT MERAH KAW PERINDUSTRIAN BKT MERAH LAHAT 31500 PERAK",why@yngroup.com.my,'2017-08-04,05 - 3220704,YN SOLAR MANUFACTURER
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=55354&sid=0990D145DAFFACD05FAD8AA46530E534,"4, JALAN TSB 11 TAMAN INDUSTRI SUNGAI BULOH SUNGAI BULOH (KOTA DAMANSARA) 47000 SELANGOR",enquiry@armstrong.net.my,'2017-08-04,03 - 61562020,HARDYFLEX INDUSTRIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14088&sid=402C2215A762F349B365C0339478F49C,PTD 5366 (K 25-1)JLN PERINDUSTRIAN 3 KAW PERINDUSTRIAN TANJUNG AGAS MUAR 84000 JOHOR,ektay@manplug.com.my,'2017-08-04,06 - 9510639,MAN PLUG INDUSTRIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7868&sid=CE183B93FD702CAFF826756BC0AC0A37,"LOT 12, INDUSTRIAL ZONE PHASE II KULIM HI-TECH PARK KULIM 09000 KEDAH",info@etitech.com.my,'2017-08-04,04 - 4031828,ETI TECH (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=52222&sid=9ED7E0A1AD9A9065AED19EAB4A1692D7,"377, MK12, JALAN BATU MAUNG BAYAN LEPAS PENANG 11960 PULAU PINANG",joeleong@vostrontech.com,'2017-08-04,04 - 6261988,VOSTRON TECHNOLOGY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9488&sid=CD8F17130F1FD167C103795C1C20D411,"9, JALAN 8/155 BKT JALIL INTEGRATED BUSINESS PARK  58200 KUALA LUMPUR",enquiry@alm.com.my,'2017-08-04,03 - 77815037,ALLIANCE LIGHTING MANUFACTURING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8331&sid=606BED51A030C044A5AF5CAFE1C2A7F2,"44, JALAN JERAI MAJU 8 TAMAN JERAI MAJU GURUN 08300 KEDAH",powersaver@gmail.com,'2017-08-04,04 - 4682468,MLM VISION ENTERPRISE
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10619&sid=C1781A60D4051E6D54F1D1CDFD7A069D,"70, JALAN INDUSTRI PBP 3 TAMAN PERINDUSTRIAN PUSAT BANDAR PUCHONG PUCHONG 47100 SELANGOR",amperes@avctsb.com,'2017-08-04,03 - 58827757,AMPERES ELECTRONICS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15934&sid=6A8A63D6466CA99D8256C42F7074AD3D,"1, JALAN TABOH 33/22 SECTION 33, SHAH ALAM TECHNOLOGY PARK SHAH ALAM 40400 SELANGOR",adcpower@myjaring.net,'2017-08-04,03 - 51247818,ADC POWER CONCEPT SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58244&sid=37E12C9B63277730AA6BAB2D08BAD80F,"34, JALAN TPP 5/2 TAMAN PERINDUSTRIAN PUCHONG PUCHONG 47100 SELANGOR",tyson_ind@yahoo.com.my,'2017-08-04,03 - 80685348,TYSON INDUSTRIAL SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50936&sid=0AE68032CD680ABFD1B2367D1D84C672,UNIT 18-22-B GURNEY TOWER PERSIARAN GURNEY  10250 PULAU PINANG,guy@nyoyn.com,'2017-08-04,04 - 2299980,NYOYN ASIA SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=42061&sid=F4CAAD3A67D8D1C0B93790DED6167378,21-1 JALAN PUTERI 2/6 BANDAR PUTERI PUCHONG 47100 SELANGOR,kimfongs@hotmail.com,'2017-08-04,03 - 79802622,KIM FONG SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10489&sid=8ED0E5C885E7FD863766B760BE7729FE,LOT 66 SEMAMBU INDUSTRIAL AREA KUANTAN 25350 PAHANG,jay@sag.com.my,'2017-08-04,09 - 5665451,SOUTH ASIA GROWTH SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58241&sid=9CAE933F79200F5DF801917C047B382F,"1115 KWONG LEE BANK ROAD P O BOX 52, KUCHING 93700 SARAWAK",puteriengineering@gmail.com,'2017-08-04,082 - 483311,PUTERI ENGINEERING & COMPANY
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58441&sid=60A690542D4FD0A6CC138F1443734A2F,"LOT 2286, JALAN BUKIT PASIR BUKIT PASIR, BATU PAHAT  83050 JOHOR",lixfang@tarmah.com.my,'2017-08-04,07 - 4310923,TBS SOLAR SOLUTION SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35140&sid=197BCB4D67513F7A1A9B7E060CF8CF85,"20, JALAN TP 7/5, SIME UEP INDUSTRIAL PARK SECTION 26 SHAH ALAM 40400 SELANGOR",lina@qts.com.my,'2017-08-04,03 - 51917300,QTS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58460&sid=B5083293ADE37494561D6B6DCCD5F813,41 JALAN 2/16 BANDAR BARU SELAYANG 68100 SELANGOR,nashlagalle@gmail.com,'2017-08-04,013 - 6444471,JOKE A DIAL VENTURES
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=44199&sid=763C3DC12774B8CF5F6BBCEFF33EEFA1,1 JALAN ASTAKA U8/83 SECTION U8 BUKIT JELUTONG SHAH ALAM 40150 SELANGOR,ecsp78@yahoo.com,'2017-08-04,03 - 78458188,POWERLUX CONCEPT SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7597&sid=67C184FAFB732BDD5F183811E0F5746F,"31-37, JALAN ASA 8 TAMAN ASA JAYA LIGHT INDUSTRIAL AREA KAJANG 43000 SELANGOR",eddie@plasform.com.my,'2017-08-04,03 - 87373170,PLASFORM SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58726&sid=9D053CC383C565AEC6A77AD76785043C,122 JALAN TASEK TIMUR TAMAN TASEK INDRA 31400 PERAK,ttsrn811@gmail.com,'2017-08-04,05 - 5487068,ALPHARICH LED LIGHTING SOLUTIONS
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61887&sid=C7F7755AD79168C7BA6C916CAAAFCCBB,"1005, B, 10, PHILEO DAMANSARA 1 9, JALAN 16/11, OFF JALAN DAMANSARA PETALING JAYA 46350 SELANGOR",mdaziz@tcom-power.com,'2017-08-04,03 - 76623388,TCOM POWER SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11202&sid=7174C65B0DE83B27D2659954FA52FD9B,"202, 12 1/2 MILE JALAN KERETAPI LAMA, KG TOK MUDA KAPAR, KLANG 42200 SELANGOR",klseong@streamyx.com,'2017-08-04,03 - 32509257,CONCEPT AUDIO SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10946&sid=C6180B50129C568431F93EFB367070B9,"2 & 4, JALAN JENARIS 2B DESA SRI JENARIS KAJANG 43000 SELANGOR",gemtex@streamyx.com,'2017-08-04,03 - 87399043,GEMTEX SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9754&sid=8D004589D8BC865998B4D7766FDA8FB4,"P.T. 10643, NILAI INDUSTRIAL ESTATE NILAI  71800 NEGERI SEMBILAN",kokchung.ho@my.alps.com,'2017-08-04,06 - 7991515,ALPS ELECTRIC (MALAYSIA) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13457&sid=3630C0B3C52F08B23FA5AAFC82476739,"BANGUNAN ZIKAY 53-G2, JALAN RAJA ALANG KG BARU 50300 KUALA LUMPUR",muru@kapoor.com.my,'2017-08-04,03 - 26936252,KAPOOR LAMP SHADES (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=53298&sid=5F754F4D082EEA30D318D3FC7CDBEBAF,"4, JALAN TSB 11 TAMAN INDUSTRI SG BULOH SG BULOH 47000 SELANGOR",enquiry@armstrong.net.my,'2017-08-04,03 - 61562020,FOAMLINE INDUSTRIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61906&sid=07C457749A786B5EC72A4E3C6BBF2499,"17, JALAN METRO PERDANA TIMUR 10 KEPONG ENTREPRENEUR'S PARK KEPONG 52100 KUALA LUMPUR",hhaircond@yahoo.com,'2017-08-04,03 - 62594395,HONG HWA MARKETING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61935&sid=785B4EF6F1B4D37DBC45615FBE018207,"12A-3, JALAN PJU 5/5 DATARAN SUNWAY KOTA DAMANSARA PETALING JAYA 47810 SELANGOR",sales@excel-envirotech.com,'2017-08-04,03 - 61418909,EXCEL ENVIROTECH RESOURCES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12681&sid=83C0E04647AB89DFDF1FAA6CA9AC550F,"206, BLOCK 1, LAMAN SERI BUSINESS PARK PERSIARAN SUKAN, SECTION 13 SHAH ALAM 40100 SELANGOR",zamri@ece.com.my,'2017-08-04,03 - 55122922,ECE TECHNOLOGIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8007&sid=82B7EEE5D815108DC449BCAABF6E9F4C,NO 100 (GROUND FLOOR) JALAN PERDA UTAMA BANDAR PERDA BUKIT MERTAJAM  14000 PULAU PINANG,saravanan@linear.com.my,'2017-08-04,04 - 5302787,LINEAR COOLING INDUSTRIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=62968&sid=CE7ABA8789BFCF517BF8B1B5C0965D6C,88 JALAN GURDWARA GEORGE TOWN 10300 PULAU PINANG,georgeong@88Companies.com,'2017-08-04,04 - 2642501,88 SOLUTIONS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=59686&sid=39CEDD4A52A048D7564E4F323C450469,"C-2-47, IOI BOULEVARD, JALAN KENARI 5 BANDAR PUCHONG JAYA PUCHONG 47170 SELANGOR",bala@vegasus.com.my,'2017-08-04,03 - 80753882,VEGASUS LIGHT SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61996&sid=C32E6CAE408F38F21BD0F3E09C91FDDC,"17, JALAN METRO PERDANA TIMUR 10 KEPONG ENTREPRENEUR'S PARK KEPONG 52100 KUALA LUMPUR",hhaircond@yahoo.com,'2017-08-04,03 - 62594395,HONG HWA AIR COND PARTS & HARDWARE TRADING
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2496&sid=10447D79B25CA9C903567BB14591237F,"2480, TINGKAT PERUSAHAAN ENAM PRAI FREE TRADE ZONE PRAI 13600 PULAU PINANG",action@actionind.com.my,'2017-08-04,04 - 3997600,ACTION INDUSTRIES (M) SDN  BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8293&sid=525392DCF786AAC2E60CC58C07B342B5,"3366, JALAN 18/31 TAMAN SERI SERDANG SERI KEMBANGAN 43300 SELANGOR",info@tech-lab.com.my,'2017-08-04,03 - 89483300,TECH-LAB MANUFACTURING SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60475&sid=765C67098CF61EFB4B7754646F55C23C,"LOT 36, JALAN BRP 9/2B PUTRA INDUSTRIAL PARK BUKIT RAHMAN PUTRA, SUNGAI BULOH 47000 SELANGOR",action@wiki.com.my,'2017-08-04,03 - 61572388,WIKI PRATAMA SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60450&sid=195090A0B5FE1A2D6F3943AA4192AEAE,"59, JALAN PUTERI 5/10 BANDAR PUTERI PUCHONG 47100 SELANGOR",jon@leipole-sea.com,'2017-08-04,03 - 80604599,PROSWELL INDUSTRIAL SUPPLIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61335&sid=0BB09870F767459C215360584FD3A2AA,"S-219, SECOND FLOOR, THE GARDENS MID VALLEY CITY LINGKARAN SYED PUTRA 59200 KUALA LUMPUR",chung@ovas-home.com,'2017-08-04,03 - 22829232,OVAS (MALAYSIA) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14478&sid=2B7EE3AC6B1E84A0BAFE426C451FFC2E,"20-22, JALAN PANGLIMA IPOH  30000 PERAK",dkuan@kuanho.com.my,'2017-08-04,05 - 2544427,KUAN & HO SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61334&sid=D1ACB2847980717BD68EC8A0B891F30A,"D7-3A, BLOCK D7, DANA 1 COMMERCIAL CENTER JALAN PJU 1A/46  47301 SELANGOR",cheryl@neuropower.com.my,'2017-08-04,03 - 78429190,NEUROPOWER (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60942&sid=9886EE934B804AACC3A1435C2549DED8,"SUITE J-03-08, BLOCK J SOLARIS MONT KIARA 2 MONT KIARA 50480 KUALA LUMPUR",simon@nctech.com.my,'2017-08-04,03 - 62019131,NCTECH INT BERHAD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60441&sid=0E4AB81078B44A6AE12E3DC0336FCA90,"3, JALAN 15/2A TAMAN TUN ABDUL RAZAK AMPANG JAYA 68000 SELANGOR",zulkifli.hussain@gmail.com,'2017-08-04,03 - 42660092,ADVANCE GREEN RESOURCES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61380&sid=CA152E58F889D062FD348BE61670927C,LEVEL 3 BANGUNAN WAWASAN UNIVERSITI KEBANGSAAN MALAYSIA 43600 SELANGOR,contact@ugreen.com.my,'2017-08-04,03 - 89213545,UGREENTECH SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36071&sid=950E24C8CCFA49FE76C1E782809AF9FF,85 JALAN RUKUN 2 TAMAN GEMBIRA 58200 KUALA LUMPUR,ure@pd.jaring.my,'2017-08-04,03 - 79877673,URE INDUSTRIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61405&sid=C6B69A2243391DA9B7EBE81A83AAA617,"2-39, JALAN PANDAN PRIMA 1 DATARAN PANDAN PRIMA 55100 KUALA LUMPUR",azrinayusof@teknovasi-solar.com,'2017-08-04,03 - 92001531,TEKNOLOGI INOVASI SOLAR SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=63922&sid=6BEC941577A749310E78851A6FB3C836,128E/M34-1F JALAN S2 B5 SEREMBAN 2 70300 NEGERI SEMBILAN,maxhuman@gmail.com,'2017-08-04,06 - 6016026,MAX HUMAN CAPITAL SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=63959&sid=FEA2FA8AB536D29E6A0FB89F251B7158,LEVEL 28 THE GARDENS SOUTH TOWER MID VALLEY CITY LINGKARAN SYED PUTRA 59200 KUALA LUMPUR,info@theacclaim.com,'2017-08-04,03 - 22987256,ACCLAIM MUSIC (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=63944&sid=47401F97C862B4EC17BE0DB3C7222AF4,9 JALAN USJ 10/1D UEP SUBANG JAYA 47620 SELANGOR,enquiry@semangatmaju.com.my,'2017-08-04,03 - 56336882,KEJURUTERAAN SEMANGAT MAJU SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11487&sid=D76D52C7C934CA8F7100AF5B609815F2,"SUITE 311, LEVEL 3, BLOCK A KELANA CENTRE POINT, JALAN SS 7/19 KELANA JAYA, PETALING JAYA 47301 SELANGOR",satya@snm2u.com,'2017-08-04,03 - 78053818,SNM TECHNOLOGIES (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15578&sid=FA9DDD3F0DA9EBE27119448B9EE3F51F,"LOT 46910, BLOCK D TAMAN PERINDUSTRIAN SELAYANG BATU CAVES 68100 SELANGOR",ibrahim@nakazawa.com.my,'2017-08-04,03 - 61370223,NAKAZAWA DIE CASTING (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=31409&sid=CDC2598F23BFD7FBF4233242ACA9322F,"NO.14 C 1ST FLOOR, JALAN PANDAN INDAH 3/3B   55100 KUALA LUMPUR",senikarya@gmail.com,'2017-08-04,03 - 42943677,SENI KARYA ENTERPRISE
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=54628&sid=A9CF04F07160E4048B701A08B89BEE76,"7, JALAN KARTUNIS U1/47 TEMASYA INDUSTRIAL PARK SECTION U1, SHAH ALAM 40150 SELANGOR",support@hibikii.com,'2017-08-04,03 - 55692220,HIBIKII GLOBAL SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9698&sid=5EFD9C2A70F8C17DA422053BD36057CD,"LOT 2 JALAN WAJA 14 KAWASAN PERINDUSTRIAN TELOK PANGLIMA GARANG BANTING, KUALA LANGAT 42500 SELANGOR",enquiry@veprogroup.com,'2017-08-04,03 - 31231081,VEPRO GROUP SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43391&sid=77918B7566F21B0EAD0801588F229FD3,"22, LINTANG BERINGIN 11 DIAMOND VALLEY INDUSTRIAL PARK JALAN PERMATANG DAMAR LAUT 11960 PULAU PINANG",info@g-energy.com.my,'2017-08-04,04 - 6271832,G-ENERGY TECHNOLOGIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8950&sid=A1F621A710C8A15C146A0DA56E935706,B-1-5 MEGAN PHOENIX 56000 CHERAS KUALA LUMPUR KUALA LUMPUR 56000 KUALA LUMPUR,admin@hannancorp.com,'2017-08-04,03 - 91025772,HANNAN DIVERSIFIED SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6950&sid=C1C5CA5F9ADA535E85774AAF8A458289,"7, JALAN TPP 1/15 TAMAN INDUSTRI PUCHONG 12TH MILE, JALAN PUCHONG, PUCHONG 47100 SELANGOR",sales@elock2u.net,'2017-08-04,03 - 80614589,KYODENSHA TECHNOLOGIES (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7161&sid=2C11C1BDB100E1B0C756C8FC80D76446,"HSM 2997, LOT 9189, JALAN TELOK GONG, KS 10 TELOK GONG PORT KLANG 42000 SELANGOR",aleezanadia@gmail.com,'2017-08-04,03 - 31341988,A - TEAM RESOURCES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58994&sid=3DA0A51A5AEDA829C9520BDF760CC21A,"27,JALAN 6/2,TAMAN INDUSTRI SELESA JAYA OFF JALAN BALAKONG SERI KEMBANGAN  43300 SELANGOR",kenny.wong@thesuccesstechnic.com,'2017-08-04,03 - 89614628,SUCCESS TECHNIC ENGINEERING WORKS SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=71900&sid=E9E188F210777DCB713CCAED42AF4630,20-1 JALAN 2/98 TAMAN SUPREME  56100 KUALA LUMPUR,randolfwee@yahoo.com,'2017-08-04,03 - 91302214,MEDIA CONCEPTS PRODUCTION HOUSE SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14194&sid=8ABE6498DE4AFE0249F519ED544B1A7B,"15 & 15-1, JALAN BPM 13 TAMAN BUKIT PIATU MUTIARA  75150 MELAKA",infor@jc-synergy.com,'2017-08-04,06 - 2926388,JC SYNERGY INTERNATIONAL
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=64503&sid=21AFCC9EAF834091F0268A7FB631FDD2,"14-16, LORONG KAMPUNG JAWA OFF JALAN BAGAN LUAR BUTTERWORTH 12000 PULAU PINANG",cslim@realmagic-tech.com,'2017-08-04,04 - 3323118,SPECTROLOGY INDUSTRY SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=64987&sid=B1439C536CDE569AFD446CCF7370BB90,"83 JALAN TAMING 7 ,TAMING JAYA BALAKONG SELANGOR 43300 SELANGOR",chinchung30@gmail.com,'2017-08-04,03 - 89613700,SACOM ENGINEERING & SUPPLY
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=72167&sid=82B43B049B7D2A0A43115043DB20E085,"626 & 627, JALAN 22 TAMAN PERINDUSTRIAN ESHAN JAYA TAMAN EHSAN, KEPONG 52100 KUALA LUMPUR",chunhoonkulai@hotmail.com,'2017-08-04,03 - 62736628,TIAN JI VALUE SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65150&sid=EFB9EE47604BAC6D02515AC99B71B8CC,"S/L 12J, 2 ND FLOOR, BLOCK C TABUAN PARK JALAN SETIA RAJA 93350 SARAWAK",melvin@karunaborneo.com,'2017-08-04,082 - 368897,KARUNA (SARAWAK) ENTERPRISE SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7831&sid=B5C44C6A2E642C44BA0FD43952B6DCFE,"PT6788, JALAN BEDENA TAMAN SERI BEDENA SUNGAI BESAR 45300 SELANGOR",chiahc@hotmail.com,'2017-08-04,03 - 32242923,INDAH-OFFICE CORPORATION (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70870&sid=1CD3EDC1F8BBFF0720394C71AD3818E7,"6-1, UKAY BOULEVARD, JALAN LINGKARAN TENGAH II, ULU KLANG, AMPANG  68000 SELANGOR",qafmediasb@gmail.com,'2017-08-04,03 - 41616749,QAF MEDIA SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=48881&sid=82ABA6326B104386BCE8CA28D416364D,"19-1, JALAN REKO SENTRAL 4 REKO SENTRAL KAJANG 43000 SELANGOR",enquiry@extecpro.com,'2017-08-04,03 - 87346981,EXTECHPRO (M) SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35557&sid=48FFF05218EE41CAAB46451DD77CAB1B,LOT 265 TINGKAT PERUSAHAAN 5 KAW PERUSAHAAN PERAI 2 13600 PULAU PINANG,info@rgelighting.com,'2017-08-04,04 - 3997397,R.G.E. LIGHTING INDUSTRIES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61670&sid=33E942E5DCC2DA694E0F55C1B2DA096E,"36, NCIA, TECHNOLOGY DEVELOPMENT CENTER HILIR SG.KELUANG 2,PHASE 4,BAYAN LEPAS INDUSTRIAL PARK BAYAN LEPAS 10200 PULAU PINANG",pannir@han-jdql.com,'2017-08-04,04 - 6441696,HAN SYSTEM DESIGN SERVICES SDN BHD
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13477&sid=81EDB531A7181E4FD21018F29CAB0A73,"9TH FLOOR, WISMA FIAMMA LOT 44653, JALAN 7A/62A BANDAR MANJALARA 52200 KUALA LUMPUR",changch@fiamma.com.my,'2017-08-04,03 - 62798913,FIAMMA TRADING SDN BHD
