HREF,TEL,CONAME,DATE_SCRAPED,BIZADD,FAILMSG,EMAIL
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41223&sid=DD01EAE9A453B1C6BE0812AB2CD5AFD1,03 - 56300012,ENEM CORPORATION SDN BHD,'2017-08-02,"11A-2, JALAN 8/12 DATARAN MENTARI PETALING JAYA 46150 SELANGOR",,izzatulaqila.kenem@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89850&sid=FB38C2C1F1ABDFF5E261527846184C33,036 - 1811214,MEGAVISION CENTRE SDN BHD,'2017-08-02,"19-B, WISMA KRINGAT 1 LORONG BATU CAVES 1 BATU CAVES 68100 SELANGOR",,megavision.my@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10391&sid=77CE019ED88148E35C519D372F6E60A8,03 - 21419700,JAWALA CORPORATION SDN BHD,'2017-08-02,"LOT 17.02, 17TH  FLOOR MENARA PROMET JALAN SULTAN ISMAIL 50250 KUALA LUMPUR",,jawalacorp@jawala.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=77001&sid=ED6FC98E178AEBBC2E06AB2FBC087271,03 - 26323901,PALME DE OR TECHNOLOGIES SDN BHD,'2017-08-02,"UNIT 1-2, BANGUNAN PERDAGANGAN D7 N*800 JALAN SENTUL EAST 51000 KUALA LUMPUR",,federica.pellegatti@palmedeor.asia
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=102484&sid=B157BB3F412CB644C9B8EFF0346EFE36,03 - 77313553,AL ZUREEQ BERHAD,'2017-08-02,SUITE E-12-06 PLAZA MONT KIARA NO 2 JALAN KIARA KUALA LUMPUR 50480 KUALA LUMPUR,,info@alzureeq.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4633&sid=66AD3A2F335E9C2D200CC02BDD73C90A,07 - 2553888,INNO-WANGSA OILS & FATS SDN BHD,'2017-08-02,PLO 455 JALAN SUASA KAW PERINDUSTRIAN PASIR GUDANG 81700 JOHOR,,iwsb@innowangsa.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=104146&sid=54E6151FF2D81250C01BD9C0B15688CB,03 - 92011786,LOYAL COMMERCE SDN BHD,'2017-08-02,50-2 JALAN 1/76D DESA PANDAN  55100 KUALA LUMPUR,,"loyalcommerce2008@gmail,com"
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9144&sid=5C204F12F4E848D6DBA2A95B6CAC053D,03 - 61417930,INNOPEAK (M) SDN BHD,'2017-08-02,"LOT 20, JALAN TEKNOLOGI 3/5 SELANGOR SCIENCE PARK 1, KOTA DAMANSARA PETALING JAYA 47810 SELANGOR",,suzanna@innopeak.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=102079&sid=EBA1D076E86B69FF77E44AA4D3BFB9DD,09 - 6694625,MAIMUNAH BINTI IBRAHIM,'2017-08-02,6572 KG GONG SEKOLAH MENGABANG TELIPOT KUALA TERENGGANU 21030 TERENGGANU,,am002mohammad@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100751&sid=CCC6B45F8B201C9DA819BBD6160E7531,11 - 39661390,ICS PRODUCTS SUPPLY,'2017-08-02,"62-1, JALAN SURIA PUCHONG 4 PUCHONG GATEWAY PUCHONG 47110 SELANGOR",,9319ics@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34751&sid=FDCB9102CE92DEF3B91D9EED5EFC1C22,07 - 5599678,IMANI FOKAS SDN BHD,'2017-08-02,"9, JALAN SEJAHTERA 18 TAMAN DESA SKUDAI SKUDAI 81300 JOHOR",,imani664@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94051&sid=9E59D64E4D6A9A5BDC903D71826E6ABB,019 - 6094575,YURON SDN. BHD,'2017-08-02,LOT C-619 METROPOLITAN SQUARE CENTRE WING JALAN PJU 8/1 BANDAR DAMANSARA PERDANA PETALING JAYA 47820 SELANGOR,,alaudin.latib@yuron.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=100044&sid=C335C27236C0CE675F9C673BD2E2C69B,03 - 41614722,SAA TRADE RESOURCES,'2017-08-02,G02 SINARAN UKAY CONDOMINIUM TAMAN BUKIT UTAMA BUKIT ANTARABANGSA AMPANG 68000 SELANGOR,,saatraderesources@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6218&sid=0F3F721C3B01C372C4F5765EC8A9DF47,03 - 87237988,ERAPOLY SDN BHD,'2017-08-02,"LOT 4089, JALAN P4/8 BANDAR TEKNOLOGI KAJANG SEMENYIH 43500 SELANGOR",,erapoly@erapoly.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94363&sid=20A4B13044AC22280B439AFF2AC3AA84,09 - 4662673,ROSHAN JAAN SDN BHD,'2017-08-02,B5 KOMPLEKS SME BANK BANDAR TUN ABDUL RAZAK JENGKA JENGKA 26400 PAHANG,,radzi8815@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34404&sid=2866D3E7A94B263B9A1A9C37487CBF38,03 - 33245959,JME WORLDWIDE (M) SDN BHD,'2017-08-02,"50 ARAS B, JALAN SENTOSA 5 TAMAN BAYU TINGGI KLANG 41200 SELANGOR",,jutawann@streamyx.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7112&sid=04D2F36605A94E50A3ECE3BA9AF86937,03 - 78450133,AERO PRECISION RESOURCES SDN BHD,'2017-08-02,"22 JALAN DINAR A U3/A, TAMAN SUBANG PERDANA SECTION U3, SHAH ALAM 40150 SELANGOR",,afandi@aeroprecision.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60087&sid=57F29F0387BF54CDF78F29EDC49A8DAB,03 - 33251792,ABERDEEN FOODS (M) SDN BHD,'2017-08-02,"B-3A-2, 3A FLOOR, NORTH TOWER (TOWER B) BBT ONE THE TOWERS, LEBUH BATU NILAM 1 BANDAR BUKIT TINGGI, KLANG 41200 SELANGOR",,info@aberdeenfoods.net
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74807&sid=AC7F4670780AB17DB93AB0FE16E2A654,03 - 91715880,GOLDEN PALM OIL INDUSTRIES SDN BHD,'2017-08-02,"11, PERSIARAN MEWAH BANDAR TUN RAZAK CHERAS 56000 KUALA LUMPUR",,alijaya2@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43559&sid=CDFEA7A2CDA0B05488575AE6E81100FD,03 - 78862591,HARTASAYANG SDN BHD,'2017-08-02,"G 75-2, ZENITH CORPORATE PARK JALAN SS7/26, KELANA JAYA PETALING JAYA 47301 SELANGOR",,admin@hartasayang.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74735&sid=6845BFB730C9B5ECE6A5B6BE4C2E5D42,019 - 6263443,SAFANA ASIA IMPORT EXPORT (M) SDN BHD,'2017-08-02,"33 JALAN OZ 4 OZANA COUNTRY RESORT, BUKIT KATIL 75450 MELAKA",,safanaimportexport@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75398&sid=EA8190E47964382DCE0F461BC274A230,03 - 51225855,ALFA LAVAL (MALAYSIA) SDN BHD,'2017-08-02,LOT NO 4 JALAN ANGGERIK MOKARA 31/54 KOTA KEMUNING 40460 SELANGOR,,shennie.lee@alfalaval.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75713&sid=B9F1CB7326D72BFF6F02FEDD3DB80779,07 - 8610023,SEFAR FABRICATION (M) SDN BHD,'2017-08-02,"1, JALAN DESA TROPIKA 1 TAMAN PERINDUSTRIAN TROPIKA ULU TIRAM 81800 JOHOR",,YS.Yap@sefar.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2657&sid=8BA9BC61CDC9573319048967267F0BC2,07 - 2516071,PAN-CENTURY EDIBLE OILS SDN BHD,'2017-08-02,"LOT 240, JALAN TIMAH TIGA PASIR GUDANG INDUSTRIAL ESTATE PASIR GUDANG 81700 JOHOR",,snpsales@ioioleo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58063&sid=88960A67BBF8893E8D8994FC9DA2F75E,082 - 348426,ASPINE MARKETING SDN BHD,'2017-08-02,"6, LOT 2238, JALAN DERMAGA PENDING INDUSTRIAL ESTATE KUCHING 93450 SARAWAK",,simhanwee@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60282&sid=A1B152E8B5A1642BD358C38EBBF4F471,03 - 92811012,JOHNSON & NICHOLSON (M) SDN BHD,'2017-08-02,7 JALAN 4/93 TAMAN MIHARJA 55200 KUALA LUMPUR,,stefan@johnson-nicholson.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7269&sid=91DA8454AD9E106E42B4F2A1B495BCE8,05 - 7218191,YONGXING EDIBLE OIL SDN BHD,'2017-08-02,"LOT 13135, JALAN SIAKAP BAGAN SERAI  34300 PERAK",,info@yongxing.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65474&sid=83F44EFC85ED88A6CFC996A7B1A12850,03 - 33923888,PACKAGING CENTRE SERVICES SDN BHD,'2017-08-02,"LOT 6065, JALAN HAJI ABDUL MANAN BATU 5 1/2, JALAN MERU KLANG 41050 SELANGOR",,yccho@plascentre.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=53571&sid=89B297D97128F608686E4253A7522BB7,03 - 42526505,UP AND ABOVE ENTERPRISE,'2017-08-02,"129, JALAN WIRA 5 TAMAN PERWIRA 2 AMPANG JAYA 68000 SELANGOR",,ariffin_mnor@yahoo.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50331&sid=BBCE10846B92B714A4D66016BCF2D9BC,019 - 3012877,AG EXCELLENT NEST  SDN BHD,'2017-08-02,"LOT 2674, JALAN MELAKA PINDAH PENGKALAN ALOR GAJAH 78000 MELAKA",,agexcellentnest@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=51101&sid=6528DA94A7062D8DDB26DE64AB05E089,03 - 31012918,NUTRINION SDN BHD,'2017-08-02,"LOT 60&61, JALAN PERIGI NANAS 8/71 KS11 SECTION 8, TAMAN PERINDUSTRIAN PULAU INDAH PULAU INDAH, PORT KLANG 42920 SELANGOR",,inquiry@nutrinion.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=51369&sid=1CACB2BDDBE7C810C2BFC64BDDB3784B,03 - 51610724,NESNAN LOGICTICS SDN BHD,'2017-08-02,"LOT 10437 JALAN SUNGAI JATI, BATU 5 KLANG 41200 SELANGOR",,info.nesnanlogistics@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=30566&sid=9C849FD2F98F5C25D41C38941C954C68,03 - 33249852,NATURAL COMMODITIES SDN BHD,'2017-08-02,"26, LORONG BAYU TINGGI 1B/KS 6 BATU UNJUR KLANG 41200 SELANGOR",,sales@natcomm.biz
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7706&sid=0C8EBD8C0165B61D49ED455BEE56C995,03 - 42706377,CREDENCE FIELD SDN BHD,'2017-08-02,"C05/3,  GARDEN CITY BUSINESS CENTRE TAMAN DAGANG, JALAN DAGANG BESAR AMPANG 68000 SELANGOR",,tewcm@hotmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10233&sid=63109AC7F73EC1F6367C3409B7D0E016,03 - 51218198,HEMO ASIA SDN BHD,'2017-08-02,"15, LOT 149, JALAN ANGGERIK MOKARA 31/56 SECTION 31, KOTA KEMUNING SHAH ALAM 40460 SELANGOR",,hemoasia@hemoasia.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10313&sid=2FBC9FA96F65DDABDCBD439C5D44589F,03 - 71188668,ECOFIBRE TECHNOLOGY SDN BHD,'2017-08-02,"UNIT 1103, 11TH FLOOR, BLOCK A DAMANSARA INTAN, 1, JALAN SS20/27 PETALING JAYA 47400 SELANGOR",,ecofibre@tm.net.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14707&sid=2151C2F21EFFACEB401640BBBECAC031,03 - 26982900,UNITED GLOBAL LINES SDN BHD,'2017-08-02,"1703, 7TH FLOOR, SELANGOR MANSION JALAN MASJID INDIA  50100 KUALA LUMPUR",,globalbwn@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3778&sid=FDF529900413A215EE0097697C85CBFD,04 - 2287059,ANDACO HOLDINGS SDN BHD,'2017-08-02,24 NANNING ST  10400 PULAU PINANG,,blissful@time.net.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2826&sid=D2E775A00537D1A330BBAFCA8D58F3FB,03 - 78098833,KSP MANUFACTURING SDN BHD,'2017-08-02,"LEVEL 8, MENARA BATU KAWAN 1, JALAN PJU 7/6, MUTIARA DAMANSARA PETALING JAYA 47810 SELANGOR",,enquiry@klkoleo.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12504&sid=F9BBCA49E26EF4C04066B872397F6524,03 - 21497203,TEJANA TRADING & MANAGEMENT SERVICES SDN BHD,'2017-08-02,"4TH FLOOR, REGENT OFFICE BLOCK 160, JALAN BKT BINTANG  55100 KUALA LUMPUR",,t.louisa@mitsui.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=32208&sid=EA37F0D2FE0B9DACE9C02BF0FD8E3DA6,03 - 22829909,CHENG POH INTERNATIONAL TRADING SDN BHD,'2017-08-02,"BANGUNAN SSA 9, JALAN BANGSAR UTAMA 3 BANGSAR UTAMA 59000 KUALA LUMPUR",,vincent.cph@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34220&sid=8036AF1E407AB93A70E664F170DDC948,03 - 55114444,INAI SETIA SDN BHD,'2017-08-02,"39A, JALAN SNUKER 13/28 TADISMA BUSINESS PARK, SECTION 13 SHAH ALAM 40100 SELANGOR",,blade_grasecca@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34157&sid=4C8625620D2E8DA75BBE6415E015B73F,09 - 2601930,SUPER TOP MANUFACTURING SDN BHD,'2017-08-02,"LOT 32, 33 & 34, BENGKEL INDUSTRI PASDEC KAW PERINDUSTRIAN JERANTUT JERANTUT 27000 PAHANG",,stm2020@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13091&sid=E6AAC626FE46B6A71FD829B139638E92,03 - 89486623,SOON SOON FOOD ENTERPRISE,'2017-08-02,"43, 1ST FLOOR , JLN PBS 14/7 TMN PERINDUSTRIAN BUKIT SERDANG SERI KEMBANGAN 43300 SELANGOR",,soonsoonfood@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14523&sid=381640B18EFB7036727B9BE5A54C051D,07 - 2512880,PREMIUM FATS SDN BHD,'2017-08-02,"PLOT 66, JALAN TIMAH DUA PASIR GUDANG INDUSTRIAL ESTATE PASIR GUDANG 81700 JOHOR",,enquiry@premium-kl.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=104000&sid=2BAE2631592EECC75E467A461B53F4D6,09 - 7477226,COSTLINE ENGINEERING SERVICES SND BHD,'2017-08-02,1335-A JLN. DATO LUNDANG  15200 KELANTAN,,costline99@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14781&sid=BB90ADBC0DE8C785FDD35F3B2889A77D,03 - 40232317,MISI BISTARI TECHNOLOGY (M) SDN BHD,'2017-08-02,"2-2-2, BLOCK B JALAN 3/50, DIAMOND SQUARE OFF JALAN GOMBAK 50300 KUALA LUMPUR",,mbistari@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33397&sid=D327C422C2BE2B16BED7D43BF4B09A04,03 - 55481752,ASUTRA (M) SDN BHD,'2017-08-02,"215, BLOCK 14, JALAN 18/3 SECTION 18, SHAH ALAM  40100 SELANGOR",,asutra_my@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7656&sid=6F25290D950E48332882C7C4802D7890,03 - 21452133,RMC TECHNOLOGY SDN BHD,'2017-08-02,"SUITE 25.01, LEVEL 25 MENARA STANDARD CHARTERED 30, JALAN SULTAN ISMAIL 50250 KUALA LUMPUR",,albertsoohoo@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11768&sid=4126169631517AE94A021F92144BB83A,07 - 2520968,EDO CHEMICAL SDN BHD,'2017-08-02,"PLO 576, JALAN KELULI 9 KAW PERINDUSTRIAN PASIR GUDANG PASIR GUDANG 81700 JOHOR",,ronnie@edo-chemical.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34753&sid=02097EAE152D325C4EA0915E328BB128,05 - 5486948,GLOBAL CPO (M) SDN BHD,'2017-08-02,"282, JALAN BERCHAM TAMAN MEDAN BERCHAM IPOH 31400 PERAK",,globalcpo@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35470&sid=C2D6B3A57B0A0F48165E94D105871682,05 - 5456030,GLOBAL MERGERS ENTERPRISE,'2017-08-02,"50A, BLOCK 5, RUMAH PANGSA JALAN HOSPITAL IPOH 30450 PERAK",,ardeen65@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35486&sid=14A23C10EB08C2F900A329714ED664F0,016 - 3567030,ASIA B SOLUTION SDN BHD,'2017-08-02,"C3/9-G, TOWER 5 VENICE HILL CONDOMM GOLF RESORT JALAN PUTERI, 9 MILE, CHERAS 43200 SELANGOR",,asiabsolution@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3690&sid=DD9BD79BCC15F8384C0B8E87BA01429A,03 - 41433646,FELCRA BERHAD,'2017-08-02,"5TH FLOOR,  WISMA FELCRA LOT 4780, JALAN REJANG, TAMAN SRI RAMPAI SETAPAK JAYA 50772 KUALA LUMPUR",,siva@felcra.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34494&sid=20735B2F7EB5115F7E9B3C00A7D2CB77,03 - 21662206,ABLEACE INDUSTRIES SDN BHD,'2017-08-02,"C-2-5, MEGAN AVENUE 1 189, JALAN TUN RAZAK  50400 KUALA LUMPUR",,main@ableace.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5209&sid=87D2763BC8610987FB4D104A511246E2,09 - 5161018,DITALI SDN BHD,'2017-08-02,"80, JALAN TELUK SISEK KUANTAN  25000 PAHANG",,ditali@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10689&sid=525AF8089FE9F207BD983B60585F4C8E,03 - 62748067,ANMEL AGRO SDN BHD,'2017-08-02,"295, JALAN 2/62 BANDAR MENJALARA KEPONG 52200 KUALA LUMPUR",,anmel@myjaring.net
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13149&sid=AACC2207A727972CEFE45AC3758D73A5,03 - 61560002,ENG HUP SENG SESAME OIL & SAUCE FACTORY SDN BHD,'2017-08-02,"AL-97,  LOT 2781 JALAN KG BARU SG BULOH 47000 SELANGOR",,chan@enghupseng.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11536&sid=545D78EB4ABB28B1A49E3C5550D751C3,03 - 78804862,EDARAN RAMPAI SDN BHD,'2017-08-02,"49,  JALAN TR 2/3 TROPICANA GOLF & COUNTRY RESORT PETALING JAYA 47410 SELANGOR",,waja_retail@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35489&sid=BF2DB56919B6A72F5AD9465361B36C48,07 - 2347876,CROSBORDER ACCESS (M) SDN BHD,'2017-08-02,"10-4-1, JALAN CENDERAWASIH LARKIN JAYA JOHOR BAHRU 80350 JOHOR",,syedsmaith@crossborderaccess.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33853&sid=25A5C7332480E10FC4E3DE0290FE52F4,03 - 33247677,NINE STARS WORLDWIDE (M) SDN BHD,'2017-08-02,"32A, JALAN BATU UNJUR 1 TAMAN BAYU PERDANA KLANG 41200 SELANGOR",,info@ninestarsworldwide.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5365&sid=2E8390724E03D517888C544BA7194081,03 - 41423094,FELCRA BEKALAN & PERKHIDMATAN SDN BHD,'2017-08-02,"WISMA FELCRA LOT PT 4780 JALAN REJANG, P.O. BOX 12254 50772 KUALA LUMPUR",,shah@felcraniaga.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33359&sid=1D35F58474BCE0B09C9A49470BD88843,03 - 61356137,GA GLOBAL RESOURCES SDN BHD,'2017-08-02,"C-08-18, JEMERLANG APARTMENT JALAN SH 1/3, SELAYANG HEIGHTS BATU CAVES 68100 SELANGOR",,gopalkrisg@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8587&sid=3EDF224A8E00ACF8258A432EBDE8FF5D,03 - 62030809,MELLOW COMMODITIES SDN BHD,'2017-08-02,BLOCK L UNIT 8-1A 2 JALAN SOLARIS SOLARIS MONT KIARA 50480 KUALA LUMPUR,,mellow@mellow.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33365&sid=6AB67E87C480A2C631746C90A70A0B45,03 - 62519214,MARATHI MD ENTERPRISE,'2017-08-02,"B179, JALAN BATU KAPUR 2 TAMAN KOK LIAN 5TH MILE, OFF JALAN IPOH 51200 KUALA LUMPUR",,thaneermalaian@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6735&sid=DA38B260EF15F0FD506CA5C833EE9709,04 - 2296192,AGENSI PEKERJAAN O & K SDN BHD,'2017-08-02,11-3-5 NEW BOB CENTRE JALAN GOTTLIEB GEORGETOWN 10050 PULAU PINANG,,trekpen@yahoo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=40856&sid=EC03E801ADCD899134D2A20D73FFF8A4,03 - 78459566,ALPHA WAVE TECHNOLOGY SDN BHD,'2017-08-02,27-1 JALAN DINAR B U3/B SECTION U3 TAMAN SUBANG PERDANA SHAH ALAM 40150 SELANGOR,,zack@alphatechnology.com.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9288&sid=F201481A9820A587F6539D26D29450E7,03 - 55132581,RIVEST CORPORATION SDN BHD,'2017-08-02,"3A & 4A,  LOT 726 JALAN SG  RASAH SHAH ALAM 40200 SELANGOR",,khf_rivest@hotmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41465&sid=C033848F6A2BC521F520A55CFA4EA8F7,03 - 42709501,THE MITOMASA SDN BHD,'2017-08-02,"13-1, JALAN L J 3 TAMAN INDUSTRI LEMBAH JAYA AMPANG 68000 SELANGOR",,liliya@mitomasa.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12985&sid=36076A851FB9357027E40094338FE321,03 - 31011133,MOI FOODS MALAYSIA SDN BHD,'2017-08-02,"LOT 40, SECTION 4, FASA 2A PULAU INDAH INDUSTRIAL PARK PULAU INDAH 42920 SELANGOR",,admin@ncheo.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3032&sid=DE1425D1F9448653C5C803E5E52500F9,03 - 55113689,SHAWAL FARMS SDN BHD,'2017-08-02,"SUITE 1A-3, WISMA SHAWAL JALAN CHEONGSAM 10/11 SHAH ALAM 40100 SELANGOR",,mashawal@tm.net.my
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10860&sid=B2002BA20E71029C3E31A9E7915D95A1,03 - 77294600,MEWAH COAT SDN BHD,'2017-08-02,"26, JALAN SS 22/25 DAMANSARA JAYA  47400 SELANGOR",,mewahcoat@hotmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=54026&sid=2A1B838BA49390FB0E668A13032D1426,03 - 42945277,DM WORLDWIDE SDN. BHD.,'2017-08-02,"1014, LEVEL-10, MENARA-A, PERSIARAN MPAJ JALAN PANDAN UTAMA PANDAN INDAH 55100 KUALA LUMPUR",,dmworldwide5@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=53231&sid=935132B5F8C13654107F84373C3EE932,03 - 87348193,HOMARK ENTERPRISE,'2017-08-02,"210, JALAN LANGAT 2 TAMAN SERI LANGAT 2 JALAN REKO, KAJANG 43000 SELANGOR",,homark0810@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=54966&sid=9E7E01651B4A92398B2C1168BBBC911F,03 - 78053088,K & ALEXANDRIA SDN BHD,'2017-08-02,"29-5, BLOCK E1, JALAN PJU 1/42 DATARAN PRIMA PETALING JAYA 47301 SELANGOR",,kandalexandria@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36150&sid=8F817FBEABD3B1F25991DA9357D0243D,03 - 22725079,PERFECT RHYTHM SDN BHD,'2017-08-02,"116-11-4, PINES CONDO JALAN SULTAN ABDUL SAMAD BRICKFIELDS 50470 KUALA LUMPUR",,pgunaysk@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=56558&sid=9FB36A464B2D9CF38BD2B84E20090A96,03 - 51225501,OLIVA AVENUE TRADING,'2017-08-02,"5, JALAN BAYU 33/31D KEMUNING UTAMA SHAH ALAM 40460 SELANGOR",,oliva.avenue@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=52885&sid=F7EA196B8472545F629D0C5935B3A54E,02 - 63576288,SABER OILS & FATS SDN BHD,'2017-08-02,PLO 470 JALAN KELULI 1 KAW PERINDUSTRIAN PASIR GUDANG JOHOR 80400 JOHOR,,rama@saber.com.sg
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50378&sid=0349FEF3BBE5AB9D3A430F4DAEAB2299,03 - 89941706,SUPREME BIOTECHNOLOGY SDN BHD,'2017-08-02,"OFFICE 11, LEVEL 2 RESOURCE CENTRE TECHNOLOGY PARK MALAYSIA LEBUHRAYA PUCHONG-SG BESI 57000 KUALA LUMPUR",,supremebiotech@gmail.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=57238&sid=49082BB84AAA7E626EC159D2819792CF,012 - 2129643,LEOPEARL SUPPLY TRADING,'2017-08-02,"22-1, LORONG BATU NILAM 27A BANDAR BUKIT TINGGI 2 KLANG 41200 SELANGOR",,info@leopearl.com
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41611&sid=E2AF6A5E7878600A10350CDE54C8EBB9,03 - 56123450,TERENCE CORP SDN BHD,'2017-08-02,"B-3A-27, EMPIRE SUBANG JALAN SS16/1  47500 SELANGOR",,admin@terencecorp.com
