HREF,CONAME,BIZADD,TEL,EMAIL,DATE_SCRAPED,FAILMSG 
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12657&sid=E12F56769AA14A0FDAAB382483E58650,A & P GLOBAL CORPORATION (M) SDN BHD,LOT A12/5/5 4TH FLOOR ONE AMPANG BUSINESS AVENUE JALAN AMPANG UTAMA 2/2 68000 SELANGOR,03 - 42569989,anpglobalmy@hotmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74080&sid=882C1DB645EB53974FBBBE645A58D173,EUROKARYA SDN BHD,"NO. 47-3, 3RD FLOOR, BLOCK F PLATINUM WALK, NO. 2, JALAN LANGKAWI, DANAU KOTA, SETAPAK 53300 KUALA LUMPUR",017 - 2377375,shsuraya.shahab@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=64703&sid=1462F44AC8A39AC9734D724BF2FD5208,FA GLOBAL (M) SDN BHD,"SUITE NO.226, 2ND FLOOR BLOCK 3-A LEISURE COMMERCE SQUARE JLN PJS 8/9, PETALING JAYA 46000 SELANGOR",03 - 90585145,faglobal_m@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3879&sid=E75DE9BCE59EEB7DDC1E8639A82138A6,ESOURCE (M) SDN BHD,NO. 33 JALAN USJ 4/4B USJ SUBANG JAYA SUBANG JAYA 47600 SELANGOR,03 - 80116465,esource328@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=63709&sid=67080EFA8D354A897A069D14BB89BBF8,AKTIF JITU ENTERPRISE SDN BHD,40 LOT 969 TAL TUJUH KUBANG SEPAT PASIR MAS 17100 KELANTAN,019 - 2845150,anuar001@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9029&sid=6136D37AE06BF065A7F8FAFB1AE37BCE,ALL SEASON SYNERGY SDN BHD,"3A DAN 6, JALAN SERI PAGI 3A SECTION BS3 BUKIT SENTOSA RAWANG 48300 SELANGOR",03 - 60215294,root@synergymy.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65452&sid=779BD2B3C1F4C4551DE100136B74DAEC,AL AIN GLOBAL SYNERGY & RESOURCES,NO15 JALAN PH2/4 TAMAN PUCHONG HARTAMAS PUCHONG 47100 SELANGOR,03 - 80628115,pnesaraaj.alain@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=67902&sid=256FDA027599EFEC1A5F2999E961BD36,AGROW SYNERGY(M) SDN BHD,NO 7-2 JALAN DAGANG SB4/3 TAMAN SUNGAI BESI INDAH SERI KEMBANGAN 43300 SELANGOR,03 - 89453610,agrowsynergy@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=63596&sid=9C93BCD3950ECFA5DEA0A79AE77DBE3D,AGROMASTER FERTILIZER SDN BHD,LOT 5C PERSIARAN GREENTOWN 9 GREENTOWN BUSINESS CENTRE 30450 PERAK,05 - 2552199,enquiries@agromaster.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74518&sid=A8F554D0E7018E9EB77382A3363CA61A,AGRO SOLUTIONS SDN BHD,NO. 34 JALAN SS1/17 PETALING JAYA 47300 SELANGOR,03 - 51610377,kunalan_pillai@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5017&sid=C5B78D2FB4D85A3CF476CD6D54AFD3D7,AGR SMART (M) SDN BHD,LOT 1331 JALAN SRI PUTRI 3/5 TAMAN PUTRI KULAI KULAI 81000 JOHOR,07 - 6623660,mail@agrsmart.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=56557&sid=E34094D6D60FC84CCEB1F1590EEBF09A,AGHORA ENTERPRISE,D-15-01 CASA SUITE JALAN SS 20/27 DAMANSARA INTAN  47400 SELANGOR,03 - 77310775,aghora.entp@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13802&sid=30AAF596BB56A784B5E0D98D94259C4C,AFFLUENT CYCLE INDUSTRIES SDN BHD,NO.15 JALAN PERUSAHAAN 2 KAWASAN PERUSAHAAN BERANANG BERANANG 43700 SELANGOR,03 - 87666011,affluent2@affluentcycle.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=67208&sid=42B65C9EEC8BE9DFC5F7D9ED04125CD7,AEROMIX INTERNATIONAL PRODUCTS SDN BHD,"NO 29, JALAN LOMBONG EMAS 12 SEREMBAN LIGHT INDUSTRIAL PARK 2 70200 NEGERI SEMBILAN",06 - 7627410,enquiry@aeromix.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50892&sid=7C29CE7AD68BDF68038E37C26FA4CE3D,ATLAS HALL SDN BHD,"SUITE 18-6, WISMA UOA 2, LOT 21 JALAN PINANG 50450 KUALA LUMPUR",03 - 74908861,jarni@atlashall.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15891&sid=6E5E92FCDE402434CA8FAB6CAF00678E,ADTEK MARKETING SDN BHD,"LOT 726 5 1/2 MILE JALAN KAPAR, KLANG  42100 SELANGOR",03 - 32917608,sales@adtek.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36982&sid=42D3EE5480805458C002574A9B059504,ANCOM BIOSCIENCE SDN BHD,NO 5 PERSIARAN SELANGOR SECTION 15 SHAH ALAM 40000 SELANGOR,03 - 55194022,anthony@ancomcropcare.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=79936&sid=6F08E4811FC32A388908A3F27234A3C1,APPLIED CORROSION ENGINEERING SERVICES SDN BHD,A-8-1 BLOCK A MEGAN AVENUE 1 189 JALAN TUN RAZAK 50400 KUALA LUMPUR,03 - 21610020,latisha.udani@maxenergy.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74516&sid=BE21ECF902BEADB1A2739C34176B5B12,ASIA-PACIFIC SPECIAL NUTRIENTS SDN. BHD.,LOT 18B JALAN 241 SECTION 51A PETALING JAYA 46100 SELANGOR,03 - 78736405,kokho.tan@rhonema.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15064&sid=FB6EFF8EEFDAE2445B8DB18F01E490FD,ASKEN MARKETING & SERVICES (M) SDN BHD,"NO 1-6-3, JALAN 1/50 DIAMOND SQUARE COMMERCIAL CENTRE OFF JALAN GOMBAK 53000 KUALA LUMPUR",03 - 40230257,jymalaysia@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=46442&sid=29FC481B64AE28DC553D398E512E838B,ANGLO STRAITS SDN BHD,"SUITE#1142, 11TH FLOOR BLOCK A3 LEISURE COMMERCE SQUARE NO.9 JALAN PJS 8/9, PETALING JAYA 46150 SELANGOR",03 - 78736217,sudarshan@anglostraits.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50945&sid=A3FB00DE01B2FE511F05F0A1C1F4D614,AMTECH CHEMICAL SDN BHD,PLO 585 JALAN MIEL 2 OFF JALAN KELULI 9 KAWASAN PERINDUSTRIAN PASIR GUDANG 81700 JOHOR,07 - 2544500,info@amtech.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15588&sid=C603F4121D14EEEB56F3CC99A06798C1,AMPLE WORLDWIDE SDN BHD,"NO.15-1 BLOCK C, PLAZA SINAR JALAN 6/38D, TAMAN SRI SINAR SEGAMBUT 51200 KUALA LUMPUR",03 - 62724228,ampleimp@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61573&sid=5253A1BA783010B5C69692BA641DF5D0,AMEESHA ENTERPRISE,"3B-04-03 BLOK B OKID APARTMENT, JALAN BUKIT INDAH 3/4 AMPANG 68000 SELANGOR",016 - 9924565,raja_jr@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69481&sid=6C6013F9AA7D608A8720B0D0BA031D8B,ALPHA VENTURES MANUFACTURE (M) SDN BHD,"D-1-56 KOMPLEKS SURIA KINRARA PERSIARAN KINRARA SECTION 3 TAMAN KINRARA SECTION 3, PUCHONG 47100 SELANGOR",03 - 80710909,alphavmmsb@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11777&sid=4001B8E4C480F7D2D52CE7723836041E,AMERSEAL INDUSTRIAL SDN. BHD.,"NO. 2A  JALAN IM 3/6, KAWASAN PERINDUSTRIAN IM 3, BANDAR IM, 25200 PAHANG",609 - 5721060,info@hardexworld.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2860&sid=0705EB8F143894959FB4E0F3C83D43D1,AMPAC HOLDINGS SDN BHD,C15-1 DATARAN PALMA JALAN SELAMAN 1 AMPANG 68000 SELANGOR,03 - 42706477,gill@ampacasiapacific.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15639&sid=3FFB70BF41EA5CEDDDF2CD003A65FEC5,MOB INDUSTRIES (M) SDN BHD (FORMERLY KNOWN AS TULIP NIAGA (M) SDN BHD),"E-04-08, BLOCK E, JALAN PRIMA 5/3 PUSAT PERDAGANGAN PUCHONG PRIMA TAMAN PUCHONG PRIMA, PUCHONG 47100 SELANGOR",03 - 80623210,zackmasa@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=96034&sid=6BA69975C74C1D24E4738DEDCA538D54,ALFALLAH CLEANTECH (M) SDN BHD,"53-557, JALAN SS6/12, KELANA JAYA  47301 SELANGOR",03 - 78047752,bobby@alfallahct.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=53230&sid=91A96576A9D8C18C103509A524F459EB,ALMAPRO (M) SDN BHD,1 LORONG BINAJAYA 9 PERMATANG TINGGI BUKIT MERTAJAM 14100 PULAU PINANG,04 - 5399322,admin@almapro.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=92175&sid=30096B994D17361C5BAD2E4CA8F37D74,EBOY SDN BHD,"9, JALAN UTAMA 4/1, BANDAR PUTERI, PUCHONG   47100 SELANGOR",1 - 700816711,tiongkw@eboy.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9239&sid=DB98E65845954BB0ED75FB1AC037ADCA,COOLRICH ENGINEERING (M) SDN BHD,NO 20-2 JALAN RIMBUNAN RAYA LAMAN RIMBUNAN KEPONG 52100 KUALA LUMPUR,03 - 62584828,coolrich.eng@coolrich.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=77256&sid=607DCA445F1EDBDCE5C0DDF84399495F,DINASTIA JATI SDN BHD,"3A-6A, JALAN PJU 8/3A PERDANA BUSINESS CENTRE DAMANSARA PERDANA 47820 SELANGOR",03 - 77223842,info@dinastiajati.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61049&sid=1BB7ABD859BFAC627B6850DA5079FD93,BIO SURIA SDN BHD,"14-1, PLAZA CRYSTALVILLE II JALAN 22/70A DESA SRI HARTAMAS 50480 KUALA LUMPUR",03 - 62033723,bio_suria@yahoo.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80217&sid=BF4FD6A9C031DAD10C10C0F152EECFC2,YOU LIAN OIL SDN BHD,3124 JALAN BESAR PULAU SEBANG TAMPIN 78000 MELAKA,06 - 4414484,youlian_oil@hotmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61832&sid=415E4C9676703E7295B66FB27CADAA0C,MAGIC TOUCH SURFACE CHEMICALS SDN BHD,NO.9 JALAN BS 1 TAMAN BERTAM SETIA 76450 MELAKA,06 - 3352505,ericyoong99@hotmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=77849&sid=BA0B0C9C2A4EBE0416EF7EF94883EF63,CREWSTONE INTERNATIONAL SDN BHD,27-5 MENARA 1 MONT KIARA 1 JALAN KIARA 50480 KUALA LUMPUR,03 - 62013133,lim@crewstoneinternational.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10627&sid=99F2ECA77BF73A69ECAAFDD1413EFF1F,YMWOO CORPORATION SDN BHD,"354 & 355, JALAN 18 TAMAN PERINDUSTRIAN EHSAN JAYA TAMAN EHSAN, KEPONG 52100 KUALA LUMPUR",03 - 62750778,info@ymwoo.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=63872&sid=F6B07FF4393E6D4185EC652E1178AFB2,CANGGIH LIMA SDN BHD,LOT 559 BATU 8 GEDONG LALANG BUKIT RAMBAI MELAKA 75250 MELAKA,06 - 3519525,mbe_7833@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60025&sid=B8776F8E19634489C1AFAEA4B556E2E6,TOTAL FORKLIFT PARTS & ACCESSORIES,"NO.20,JALAN SUNGAI JUDAH 28/13 TAMAN ALAM MEGAH SHAH ALAM 40400 SELANGOR",03 - 51033201,vincentfoo59@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=68519&sid=BE9CA6A1F725BFB164FA4329813465BA,VIVENDI ASSETS SDN BHD,UNIT B2 MANMOHANS WAREHOUSE PATAU PATAU  87000 LABUAN,087 - 423198,wei.leeson@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2997&sid=8C219216B62CD66419987F6984A0EA5B,CHEMKIMIA SDN BHD,"19,  JALAN KENANGA 6, SEKSYEN BB 11, BDR.  BKT. BERUNTUNG,  RAWANG, 48300 SELANGOR",03 - 60283888,chemkimia@chemkimia.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13586&sid=836B454C2D184A8F83765C777FEA4B9E,STERLING METAL POWDER COMPANY (MALAYSIA) SDN BHD,"NO.2012, SOLOK PERUSAHAAN TIGA PRAI  13600 PULAU PINANG",04 - 3992995,sales@stemco.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74899&sid=EE19179BFB44F3497FFF98E4B266F0C9,ROCKEFELLER VENTURES,"BLOK 55 TINGKAT 7, UNIT NO.9 JALAN PANTAI DALAM 59200 KUALA LUMPUR",016 - 2118089,wfoo@rockefellerventures.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=52797&sid=B7F4FA9A0186EA9BD5F61D961539CA6C,DIALOG SYSTEMS SDN BHD,"109 BLOCK G, PHILEO DAMANSARA 1 9, JALAN 16/11 PETALING JAYA 46350 SELANGOR",03 - 79551199,norshahidah@dialogasia.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74427&sid=2CF8885E2FD9D06DACA3043A553FCDFA,IDAMAN SISTEM SDN BHD,"60-1, JALAN PJU 7/16 MUTIARA DAMANSARA PETALING JAYA 47800 SELANGOR",03 - 77314766,idaman@idamansistem.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9710&sid=98CF1A0A4621C46BBA2F20ED7EC8C011,READ CAPITAL SDN BHD,"LOT M1-G-15, JALAN PANDAN INDAH 6/1 PANDAN INDAH  55100 KUALA LUMPUR",03 - 42955934,arsiesbi@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=72585&sid=7958836AB0313C1B93247E73F1B25AAA,DT SYNERGY SDN BHD,"3B JALAN TIARA, TIARA SQUARE TAMAN PERINDUSTRIAN SIME UEP 47600 SELANGOR",03 - 80245110,info@dtssb.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6240&sid=8138B71909AE6FAB0968B3999DD87529,LBP WORLDWIDE (M) SDN BHD,"NO.11, JALAN USJ 2/4G USJ PETALING JAYA 47600 SELANGOR",019 - 2618230,lbp112@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75697&sid=2A95FBF75B744A6927A9DDA9E5D6876E,NANO MIMIZU SDN BHD,"13A,JALAN PUTERI 7/13A BANDAR PUTERI PUCHONG 47100 SELANGOR",03 - 80523385,info@nanomimizu.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=59685&sid=02E683287CD034000C44E1C791971159,PERSAFE ENGINEERING SDN BHD,"1ST & 2ND FLOOR, NO 7647 MEDAN CENTRAL COMMERCIAL CENTRE P.O. BOX 2434, BINTULU 97000 SARAWAK",086 - 313950,corp@persafe.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15563&sid=8A8F94CF6040A37D9FA6C4710A9ECC4D,BISLEY TRADING (M) SDN BHD,"SUITE 19.01, 19TH FLOOR WISMA ZELAN 1 JALAN TASIK PERMAISURI 2 BANDAR TUN RAZAK 56000 KUALA LUMPUR",03 - 91730595,rachelc@bisley.biz,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36488&sid=A46A7E52D7D3B62E484C9C808C895A45,CENTENNIAL CHEMICALS,"LOT 31A, CATOR AVENUE TAIPING  34000 PERAK",012 - 2066422,vraj@centennialchemicals.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80307&sid=A724724A03F6CF4D77E14D2606A9B61B,DTS HYGIENE SDN BHD,"8, LORONG MAKAT 3 TROPICAL INDUSTRIAL ESTATE JALAN MAKAT KOLOMBONG 88450 SABAH",088 - 421332,dtshygiene@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9255&sid=D3656B340C0D875BFABDA567C33D4F1D,OSAKA CORPORATION SDN BHD,"3-B, SUSURAN STATION 18 STATION 18 IPOH 31650 PERAK",05 - 3215632,osakagroup@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13253&sid=17642287AFB9F03E772F2160503685B5,BIOACCESS SDN BHD,"NO.40 JALAN ALFA AU 6/A PUSAT PERDAGANGAN SUBANG PERMAI SECTION U6, SHAH ALAM 40150 SELANGOR",03 - 78454818,darrychow@bioaccess.net.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61842&sid=C540B35373FC67E34A92B2094C4351C2,BERKAT HASRAT PETROLEUM MARKETING SDN BHD,NO.107 & 109 TINGKAT 4 JALAN BUNUS OFF JALAN MASJID INDIA 50100 KUALA LUMPUR,03 - 26911373,shaz.zain@berkatoil.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34226&sid=4FBB6A16977D38E23DAA45C664C4C2DA,BCI CHEMICAL CORPORATION SDN BHD,"LOT 7 JALAN BS 7/22 TAMAN PERINDUSTRIAN BUKIT SERDANG SECTION 7, SERI KEMBANGAN 43300 SELANGOR",03 - 89441288,sales@bcichemical.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75254&sid=9A9DBE3EFA9F538806ECB7DF33019370,BABAK & TAN MANUFACTURING SDN BHD,22&24 JALAN BAYU 2/5 KAWASAN PERINDUSTRIAN TAMPOI JAYA 81200 JOHOR,07 - 2329399,shirali@aryanjaya.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13956&sid=682356B82BF05D8C5CDEA85FA88F0528,HIGHBASE STRATEGIC SDN BHD,"9-G-1, JALAN MEDAN PB 1A SECTION 9, BANDAR BARU BANGI BANDAR BARU BANGI 43650 SELANGOR",03 - 89261552,hibase.s@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14122&sid=9939BBA902BB3B323043B0B8C1B3F9AB,BASF PETRONAS CHEMICALS SDN BHD,"NO.2, JALAN U8/87 BUKIT JELUTONG SHAH ALAM 40706 SELANGOR",03 - 78472200,info.service@basf-petronas.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14187&sid=C76823811E2DFEDE137143465F4E94EE,YE CHIU METAL SMELTING BERHAD ( FORMELY KNOWN AS YE CHIU METAL SMELTING SDN BHD),"PLO 472, JALAN KELULI KAW PERINDUSTRIAN PASIR GUDANG PASIR GUDANG 81700 JOHOR",07 - 2518763,info@yechiu.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8319&sid=2261BA94F5ED3B528C79A5A1C2B2C855,VASATECH SDN BHD,"LOT 2993, JALAN BUKIT BADONG BATANG BERJUNTAI  45600 SELANGOR",03 - 32717833,fllim@vasatech.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8219&sid=7341A3556019645377B053350604C4A0,DS CHEMPORT (MALAYSIA) SDN BHD,"LOT 257, SUBANG HI-TECH INDUSTRIAL PARK SHAH ALAM  40200 SELANGOR",03 - 56311173,dscmal@tm.net.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=51204&sid=41371F390DA75623178EA3E3CD0B33AD,ENVAIO SYSTEMS SDN BHD,"29-2, JALAN OP 1/2 ONE PUCHONG BUSINESS PARK  47160 SELANGOR",03 - 80737377,info@envaio.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36475&sid=9BFF8457B4C2788C2D0BF2B22BC20160,MESRA ALAM BORNEO SDN BHD,LOT 851 DEMAK LAUT INDUSTRIAL PARK PHASE 3 JALAN BAKO 93050 SARAWAK,082 - 433800,info@mesraalam.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=16552&sid=C29B32E1643944028902A3E1651F950B,ALLIED FOAM INSULATION SDN BHD,LOT 1800 & 1805  JALAN KPB5 KAW PERINDUSTRIAN BALAKONG SERI KEMBANGAN 43300 SELANGOR,03 - 89619888,afisales@alliedgroup.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37293&sid=43489F58EF3BF30B54BE63A001C97094,EMPICO COATING SDN BHD,14 JALAN TS 6/6 TAMAN INDUSTRI SUBANG SUBANG JAYA 47510 SELANGOR,03 - 56377318,sclee@empicocoating.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=51247&sid=660F91037EEF5AC7480F3BB29285AB43,PRE & TEC SDN BHD,"22-1 JALAN PUTRA MAKHOTA 7/6A PUTRA POINT BUSINESS CENTRE SEKSYEN 7, PUTRA HEIGHTS, SUBANG JAYA 47650 SELANGOR",03 - 51924942,zai.ariffin@pre-n-tec.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12079&sid=469494692796480047956A6DA7E1A00B,ALLCO PARTS SUPPLY (M) SDN BHD,NO.14 JALAN SS6/8 KELANA JAYA PETALING JAYA 47301 SELANGOR,03 - 78039363,sales@allcoparts.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74820&sid=497812B72D9B91C8961CE6EB0AFC29C7,ACESONIC ENTERPRISE,"21A, JALAN PANDAN INDAH 6/5  55100 KUALA LUMPUR",03 - 42976775,acesonic.enterprise@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43334&sid=750D07640757042C8D3024111E8F073E,A.M. TRADING SDN BHD,107 JALAN SEROJA 39 TAMAN JOHOR JAYA  81100 JOHOR,07 - 3544849,amtradingsb@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6446&sid=6EA5A938B8580C3A4857896CBCFD44E0,AA GLOBAL HEALTHCARE SDN BHD,28 JALAN SELERA SATU TAMAN BKT INDAH  58200 KUALA LUMPUR,03 - 79876888,kennytpop@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7669&sid=837D6118D5C825A6A19EE34784AAA6F5,ACEFIELD ENGINEERING CONSTRUCTION SDN BHD,NO.3  JALAN ROSMERAH 2/16 TAMAN JOHOR JAYA JOHOR BHARU 86000 JOHOR,07 - 3582033,ashley04@streamyx.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15930&sid=283E06131DF1BCACA33FE5741B6AA178,TECHNICQAL SDN BHD,"LOT 3157, JALAN PUCHONG MILE 3 KG KEBUN BUNGA,MILE 3 PUCHONG 40300 SELANGOR",03 - 55120768,ask@technicqal.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9364&sid=B79001E5681EC6A61D2ACA469A489901,EMULCO SDN BHD,"BP PORT KLANG INSTALLATION JALAN PELABUHAN, PORT KLANG 42000 SELANGOR",03 - 31685193,himpef@emulco.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13702&sid=7A3FF387D40E52C2BAB3969548E82260,EP BORNEO SDN BHD,NO. 10 JALAN PJU 3/40 BANDAR SUNWAY DAMANSARA PETALING JAYA 47810 SELANGOR,03 - 78850150,hayden@epasia.net,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34374&sid=B74D7936A340FE191BB82DBB4DF3D7FC,ENRICH PROGRESS SDN BHD,"NO.7 JALAN 5, BKT KEMUNING ELECTRO PLATING PARK SECTION 32, SHAH ALAM 40460 SELANGOR",03 - 51217598,naruto_bfh722@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60285&sid=22000645A28417504B9BF03425D79F2C,ECOTREE BIOLUBE (M) SDN BHD,"NO.7, JALAN 4/93 TAMAN MIHARJA 55200 KUALA LUMPUR",03 - 92811012,kk.ng@ecotree.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15866&sid=F939474CF43240265E364EBD5C4C2660,EJUARA FERTILISERS SDN BHD (FORMERLY KNOWN AS EUREKA JUARA SDN BHD),"B-501 KELANA SQUARE 37, JLN PENDIDIK U1/31 HICOM GLENMARIE INDUSTRIAL PARK 4000 SELANGOR",03 - 55692732,vivian@ejuara.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14516&sid=5A96E2A22522443881CB12A45483816C,FLORATEX SDN BHD,28-1A JALAN UP 1/5 TAMAN UKAY PERDANA  68000 SELANGOR,6012 - 2211176,floratex@yahoo.com,'2017-09-14,
