HREF,CONAME,EMAIL,PHONE,FAX,ADDRESS,PROFILE,FAILMSG,BIGCAT,SMALLCAT 
http://www.thegreenbook.com/companies/feedtech-automation-s-pte-ltd/,,,+65  62805051,+65  62805035,Blk 31 Defu Lane 10 #03-60  S(539212),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibrators-industrial/
http://www.thegreenbook.com/companies/everfeed-technology-pte-ltd/,Everfeed Technology Pte Ltd,,+65  68631488,+65  68630488,2 Tuas Link 1 Jurong Ind Estate S(638590),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Mission




 




Everfeed Technology Pte Ltd

 was established in 1997. It aims to use a Holistic approach to help customers reach Electrostatic Discharge(ESD)/ Electrostatic Attraction(ESA) qualifications pertaining to all the areas of contamination control, ionization integrated system, Megasonic / Ultrasonic cleaning, cleanroom system and industrial environment, testing machine, and so on.




 




Vision




 




We aim to help our valued customers to enhance their productivity and lower their cost by assisting them to reach ESD qualification. We meet customers' satisfaction by providing them advanced products, systematic training and personal certification, high-quality consultations, comprehensive auditing, maintenance and other services related to ESD/ESA issues.




 




Products & Service




 




We provide superior Education on ESD / ESA Control & Contamination by workshops and teaching packages. We are one of the authorized companies by ESD Association USA to conduct some Personal Certifications, eg. iNARTE Certification Exam in Singapore regularly. High-quality ESD products and services are also provided. Our main products include Air Ionization Integrated Systems, Cleanroom Systems, Testing Machines, Ultrasonic & Megasonic Cleaning Machines, Personal Groundings, and so on. Our services also include consultation, auditing and maintenance.




 




Our Valued Customers




Everfeed Technology Pte Ltd conducts services for the following industries.




 




Electronic & Electrical Manufacturing Industries Research, Development and Demonstration Industries Biomedical and Life-sciences Industries Aerospace Repair, Manufacturing and Overhaul (RMO) Industries Front-end and Back-end Wafer Fabrication Industries Food and Beverage (F&B) Industries




 




Some of our valued customers are Hewlett Packard, Epson, ShinEtsu, Hitachi, Matsushita, Motorola, STATS ChipPac, Sony, Panasonic and Infineon.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibrators-industrial/
http://www.thegreenbook.com/companies/ape-pte-ltd/,APE Pte Ltd,,+65  68616809,+65  68624246,15 Benoi Pl S(629933),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibrators-industrial/
http://www.thegreenbook.com/companies/autofeed-enterprise/,Autofeed Enterprise,,+65  62847543,+65  62862217,Blk 38 Defu Lane 10 #03-09  S(539215),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibrators-industrial/
http://www.thegreenbook.com/companies/aggregates-engineering-pte-ltd/,Aggregates Engineering Pte Ltd,,+65  68616809,+65  68624246,15 Benoi Pl S(629933),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Aggregates Engineering Pte Ltd

 is a manufacturing and engineering company established in Singapore. With over 30 years of experience in the industry, we are able to provide comprehensive Process Engineering Design and Project Management Services.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibrators-industrial/
http://www.thegreenbook.com/companies/hi-feed-automation-pte-ltd/,HI-Feed Automation Pte Ltd,,+65  62566333,+65  62530069,2 Woodlands Sec 1 #05-19 Woodlands Spectrum I S(738068),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

With its founder’s unyielding drive to success, Mr. T. F. Tan launched and developed 

Hi-Feed Automation Pte Ltd

 in 1981 and was able to lead its company in becoming one of the respected and best providers of high-speed feeding systems. He was able to take advantage on his technical skills and used these to thoroughly discuss his business to customers at its different level of prominence.




Recognized for its expertise and proficiency in the industry, Hi-Feed adopts cutting edge technology and know-how on the design, development and fabrication of high-speed feeding systems just to make sure that all of its customer’s machineries and equipments will be complemented. The company aspires to come up with the most powerful design while providing peculiar products like Linear Feeder, Vibratory Bowls Feeder and Linear Feeder. Hi-Feed also serve its customers in automation and manufacturing industry its supply of equipments like Storage Hopper, Pre-Feeder, Escapement Unit and a whole lot more.




In achieving its goals, Hi-Feed set its own and unique standards to accomplish all its operations smoothly while ensuring its customers that their requirements and concerns will always be its primary priority. With its expert engineers who carefully design every feeder with variant of sizes and application, Hi-Feed was able to serve many industries with products that are functionally robust, efficient and accurate. The company offers prime quality yet low maintenance feeding systems’ parts and is known by multinational companies involved in the industry of manufacture, pharmaceutical and other industries related to this kind of business.




As the founder believed that a good communication skill is the key factor for any businessmen to deal with different customers with their worries and dissatisfaction towards the company’s finished product, he was able to give a reasonable and practical solution to any of those misunderstandings making the company grow even better through the years while maintaining its satisfactory relationship with its clients. His breakthrough in product innovation was due to his notable formula for communication approach, as he sees it.




Our Mission Statement

To constantly exceed our customer’s quality expectation by providing innovative development and manufacturing solutions.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibrators-industrial/
http://www.thegreenbook.com/companies/adnil-pte-ltd/,Adnil Pte Ltd,,+65 62501905,+65 62522200,Blk 1002 Toa Payoh Ind Pk #01-1435 Lorong 8 S(319074),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

In 1982,

 

Adnil Pte Ltd

 was established with a viewpoint of providing professional expertise and products related to mechanical power transmission. Over our 30 years in the industry, we have proven our knowledge and capabilities in handling different challenges which helped us grow more. In addition, we are chosen as the main distributor of various manufacturers worldwide.




With the help of our experienced and dependable staff, we are able to provide excellent products and services to our valued customers in wide range of industries such as oil and gas, chemical, pharmaceutical, food, paper, plastic, marine, steel and iron mills, cement, etc.




At Adnil Pte Ltd, we promise to deliver reliable and high quality products that will help every business operation to be efficient and cost effective.




The following are some of the produces we offer:

• Gearboxes

• Flexible Couplings

• Locking Bush - Hydraulic & Mechanical

• Industrial Brakes

• Industrial Clutches

• Universal joints/ Cardan shafts

• Industrial Vibrators

• Industrial Chains

• Pulleys

• Belts

• Sprockets

• Taper Bush

• Pinion Gears and Racks

• Bearings


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibrators-industrial/
http://www.thegreenbook.com/companies/academy-video-productions-pte-ltd/,Academy Video Productions Pte Ltd,,+65  65359664,+65  65326594,42 Ean Kiam Pl   S(429127),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibrators-industrial/
http://www.thegreenbook.com/companies/anda-international-pte-ltd/,Anda International Pte Ltd,,+65 64816422,+65 64813611,20 Ang Mo Kio Ind Pk 2A #01-05/06 & 07 AMK Techlink S(567761),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

ANDA INTERNATIONAL PTE LTD

 have been established since 1980 and we gained our recognition for being a material handling specialist through various government projects, local and overseas industrial plants. Our success came from the continuous supports given by our clients and strong technical backing from our principals and our associated companies in various parts of the world.




Today, ANDA INTERNATIONAL PTE LTD is having group of permanent qualified professional engineers and technicians stationed in various workshops and sites located in Malaysia, Indonesia , Myanmar and Singapore to assist your bulk handling problems and projects.




Anda Specialize Activities

• Modification and fabrication of conveyor systems

• Modification and up-grade existing material handling systems

• Hot and cold splicing for conveyor beltings

• Fabrication of special profile or cleated belts

• Fabrication of cement Discharge Hopper rubber & rubber sleeves

• Conveyor belt repair services

• Rubber lagging for pulley drums and rollers

• Rubber lining for tanks, hoppers, etc.

• Polyurethane coating for pipes rollers, feeders,etc.

• Silo cleaning services

• Dust suppression system

• Off-the road tyre repair services Ingersoll-Rand

• Industrial / Automotive Air Tools / Starters / Motors / Pumps / Parts / Service & Repairs




Anda Authorized Distributor and agent of:

• Ingersoll-Rand

• Depreux

• Rema Tip Top

• Fruitful




Stockist

• Flexco

• All type carcass rubber Conveyor Belts

• Conveyor Rollers / Pulley / Guide & Gravity Rollers etc


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibrators-industrial/
http://www.thegreenbook.com/companies/adk-transmission-pte-ltd/,ADK Transmission Pte Ltd,,+65  68460806,+65  68460809,8 Kaki Bukit Ave 4 #08-33 Premier @ Kaki Bukit S(415875),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Operating for more than 10 years in the industry, 

ADK Transmission Pte Ltd

 

serves different industries related to power transmission field as one of the leading companies in the industry. We ensure to provide and deliver outstanding quality transmission products to our valued customers around the world. We constantly strive to bring to you exceptional customer service and prompt delivery at all times.




At ADK Transmission Pte Ltd, we give you power transmission products that are guaranteed high performance with competitive market price. Our company carries prominent and major brands such as Nissei, Fujimoto, Kyowa and Rossi. We are also supported by Asahi, Tranz and other trusted manufacturers worldwide.




ADK Transmission Pte Ltd provides a wide range of industrial products such as gear reducers, chain and flexible couplings, belts, pulleys and rollers. We also offer taper bush, power lock, vibrator motors and many more.




Through our vast skills, knowledge and experience, our products and services have extended to South East Asian regions including Malaysia, Thailand, Philippines, Taiwan and Indonesia.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibrators-industrial/
http://www.thegreenbook.com/companies/finetek-pte-ltd/,Finetek Pte Ltd,,+65  64526340,+65  67341878,60 Kaki Bt Pl #07-06 Eunos Techpark 2 Lobby B S(415979),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Established to serve various industries in Singapore, 

FineTek Pte Ltd

 started to operate and carry our own brand “FineTek”. We are now the leading manufacturer of Process Automation Level Measurement Soluition, Wireless Communication Technology, Flow Meter and Automation Control System. FineTek is a subsidiary of FineTek (Group) Co. Ltd that is located in Taiwan which leads the company’s research and development of technology. We have R&D team that has expertise in hardware, software, analog, digital, electrical, optical, mechanical design and many more.




FineTek offers solution to wide range of applications from different industries such as Electrical and Electronic industry, Oil and Gas, Machinery and Process Automation Control, Food and Beverage, Shipbuilding and Medication and Pharmaceutics.




We cater products that provide complete solutions for production and control systems, radar components, liquid level controllers, sensor component design as well as communication module design and electrical power control instruments. These reliable products passed various international safety certifications and approvals such as IEC international design and quality standards, ISO 9001 for quality management systems and other globally recognized certifications such as ASME, UL, ABS, ATEX, etc. In addition, our products also undergo through mechanical, electrical and environmental tests suitable to meet the demanding needs of the process automation industry.




The following are some of the products we offer:

• Automation Systems & Equipment

• Level Controls and Liquid Level Controls

• Marine Controls and Pressure Controls

• Process Controls

• Solid Level Controls

• Temperature Controls

• Conveyor Parts

• Indicators and Light Indicators

• Pressure and Temperature Measuring Instruments

• Panel Meters and Power Meters

• Control and Instrumentation Panels

• Flow and Temperature Sensors

• Capacitive, Flow, Level, Pressure and Rotary Switches

• Temperature Transmitters

• Vibration Measuring Instruments

• Industrial Vibrators


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibrators-industrial/
http://www.thegreenbook.com/companies/bertda-services-sea-pte-ltd/,Bertda Services (SEA) Pte Ltd,,+65  64712155,+65  64713176,41 King's Rd   S(268091),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

While different people are trying to enjoy what our current technology could bring us, 

Bertda Services (SEA) Pte Ltd

 is always at the back of these things, providing the best tools and different components, engineered and refined to make those things possible. Founded in the year 1982, where we were able to make a huge impact in the rapidly developing and spreading engineering industries of Singapore and South-East Asia by satisfying their growing needs for precision motion components.




Over the past years, Bertda didn’t put growth as an option, but rather a commitment. This can be clearly identified by our expanding international network from different trusted partners of manufacturing and design firms all around the world from Europe, North America, and Japan.




Despite of our achievements, we still find a way to give twice, in return to the trust that our customers are giving, by producing the goods they need at its best. We do this by coordinating with different OEMs and designers, investigating and looking into appropriate components and system motion products that offer fineness, high performance, reliability and affordability for their manufactured goods.




We really value our clients and customers, so, thus the money they spent. That is why we always make sure that they will have better budgetary control for R&D and production. Besides from our outstanding services, we also offer a wide range of motion products and components like, coreless DC motors, brushless motors, stepper actuators and motors, various AC motors. Sensors include potentiometers, encoders, transducers, tachogenerators, non-contacting sensors and many others. These products help to enable our clients to produce excellent results and achieve their goal.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibrators-industrial/
http://www.thegreenbook.com/companies/uni-corp-singapore-pte-ltd/,Uni-corp (Singapore) Pte Ltd,,+65  67567688,+65  67567088,20 Ang Mo Kio Ind Pk 2A #03-02 AMK Techlink S(567761),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Established with industrial experience of 38 years and extending, Uni-corp (Singapore) Pte Ltd is today a high quality manufacturer of mould bases and superial industrial products. We are serving diverse industries, from the automobile, aerospace, elevator to marine.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibratory-compactors/
http://www.thegreenbook.com/companies/lian-hup-brothers-pte-ltd/,Lian Hup Brothers Pte Ltd,,+65  63670625,+65  63679959,18 Kranji Rd S(739461),"
										


											 
										


                                        


                                            
                                        


                                        


                                            Lian Hup Brothers was established in the year 1968. It went on to be incorporated into a Private Limited Company, by forming Lian Hup Brothers Pte Ltd, in the year 1980 and having our current factory located at No. 18 Kranji Road Singapore 739461.

 

Our company was incorporated due to the intensely focused vision of our Company's Chairman Mr. Chua Kim Seng, whose business and economic philosophy has embarked on the very needs of our Company. Due to the increase in local and foreign demand for heavy trucks and machinery, our focus turned to meet such high influx including any fabrication, additional modifications of heavy trucks, equipment & machineries.

  

Based on our experienced, we have developed an optimum solution to ensure fast & successful execution and delivery within a short period of time. It is also our commitment towards ""Quality Performance"", ""Quality products"" and ""On-time delivery"" to meet with our customers' expectation and satisfaction.

  

With this acute vision, lead by our Company's Chairman Mr. Chua Kim Seng and the management Team with diligence and with total commitments & integrity, we shall continue to play an important role in this growing industry as an active player.

 
Major Project:

 
- Marina Integrated resort

 
- Sentosa Integrated resort

 
- Exxon Mobile (Jurong Island)

 
- Shell (Bukom Island)

 
- Vopac (Sebarok)

 
- Tuas (Rec)

  
- MRT and LTA Projects

 
- HDB Project

 

                                        


                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibratory-compactors/
http://www.thegreenbook.com/companies/multi-corporation-s-pte-ltd/,Multi-Corporation (S) Pte Ltd,,+65 68632863,+65 68636880,11 Tuas View Cres Multico Bldg S(637643),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibratory-compactors/
http://www.thegreenbook.com/companies/huationg-holdings-pte-ltd/,Huationg Holdings Pte Ltd,,+65  63662288,+65  63652288,9 Kranji Loop   S(739544),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibratory-compactors/
http://www.thegreenbook.com/companies/inter-macon-corporation-s-pte-ltd/,Inter-Macon Corporation (S) Pte Ltd,,+65  62665042,+65  68933277,3 Woodgrove Dr #02-02 S(738230),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibratory-compactors/
http://www.thegreenbook.com/companies/bonco-enterprise-pte-ltd/,Bonco Enterprise Pte Ltd,,+65  67937805,+65  67937806,11 Lim Chu Kang Lane 6 S(718927),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

BONCO ENTERPRISE

 was established in 1998 with a large fleet of equipment specializing in Sales, Rental & Services. The main activities are renting of construction & civil engineering machineries and equipments. Bonco Enterprise has a successful track record of supplying various kinds of machineries and equipments to construction, landscaping and marine companies in Singapore. Its major clients are Ssangyong Engineering & Construction Co. Ltd, Lian Beng Construction (1998) Pte Ltd, China Construction (South Pacific) Development Co Pte Ltd, Hyundai Engineering & Construction Co. Ltd, Dragages S’pore Pte Ltd etc.

 




Sales * Rental * Services

1) Bobcat Skid-Steer Loaders

Attachments:

- Breakers

- Buckets

- Pallet Forks

- Sweepers

- Scrapers

- Grapple Buckets

- Combination Buckets

- Planer

2) Terex Site Dumpers (1.0 - 10.0 tons)

3) Terex Tendem Vibrating Rollers (1.5 - 4.0 tons)

4) Terex Mobile Crushers

5) Terex Mobile Screeners

6) Telescopic Handlers (3.0 – 4.0 tons)

7) Forklifts (1.5 – 25.0 tons)

8) Mini-Excavators

9) Vibratory Compaction Rollers (10.0 tons)

 




We have New and Reconditioned equipment tailored for construction, civil engineering, landscaping and marine industries use.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibratory-compactors/
http://www.thegreenbook.com/companies/fondaquip-pte-ltd/,Fondaquip Pte Ltd,,+65 68737737,+65 68737747,11 Gul Dr S(629462),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vibratory-compactors/
http://www.thegreenbook.com/companies/foreign-unique-marketing/,Foreign Unique Marketing,,+65  68967915,+65  68721928,15 Defu Lane 3   S(539444),"
										


											 
										


                                        


                                            
                                        


                                        


                                            Foreign Unique Marketing is a laminate floor specialist since 1992 with more than 14 years of experience in this trade. 



Having accumulated much experience in these fields, we have gained good reputation for years of best quality, reasonable price, prompt delivery, and excellent service and professional advice at customers requests. 



Hence, we definitely able to provide you with better decisions through wide range of products and after sales service such as: 



- Laminate Floor


- Parquet Floor


- Engineer Wood


- Vinyl Floor


- Carpets


- Curtains





Foreign Unique Marketing started in 1992 and with more than 14 years of experience in this trade. 





Supply & install

:


- Laminate floor


- Parquet floor


- Vinyl flooring


- Carpets


- Blinds


- Curtain


- Engineer wood flooring







Other Categories

:





Carpets & Rugs



- Floor Finishes – Laminated


- Floor Finishes – Parquet


- Floor Finishes – Vinyl



                                        


                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vinyl-tiles/
http://www.thegreenbook.com/companies/eugene-ship-furnishers-tuas-cres-/,,,+65  68539781,,33 Tuas Cres   S(638722),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vinyl-tiles/
http://www.thegreenbook.com/companies/elca-contract-flooring-pte-ltd/,ELCA Contract Flooring Pte Ltd,,+65  64819477,+65  64823738,50 Ubi Ave 3 #05-23 Frontier S(408866),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vinyl-tiles/
http://www.thegreenbook.com/companies/eugene-ship-furnishers/,Eugene Ship Furnishers,,+65  62781516,,Blk 4006 Depot Lane #01-52  S(109760),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vinyl-tiles/
http://www.thegreenbook.com/companies/cme-corporation-s-pte-ltd/,CME Corporation (S) Pte Ltd,,+65  63980688,+65  62962838,Blk 9 Kallang Pl #07-04 Kallang Basin Ind Est S(339154),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vinyl-tiles/
http://www.thegreenbook.com/companies/industrialtech-products-s-e-asia-pte-ltd/,Industrialtech Products (S.E.Asia) Pte Ltd,,+65 68631537,+65 68611765,Blk 27 Tuas Ave 13 #01-22 S(638993),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Industrialtech Products (S.E.Asia) Pte Ltd

 was incorporated in the year 1980 and for over 35 years in the business, our company continuously acquires outstanding record in providing innovative industrial, commercial and residential flooring solutions. We are the specialist in high performance coating, floor and wall systems even in the most meticulous environment.




Here at Industrialtech Products (SEA) Pte Ltd, we practice a customer-centered approach to get the best possible results in every project. We always see to it that we deliver long lasting floor and wall solutions to be able to meet our customer’s expectations and specific requirements. Our team aims to delight customers on every finished products and projects.




Our company is a trusted installer and sole distributor of top three US/UK brands and other quality floor system in Singapore. These eminent brands are KARNDEAN, FIBERGRATE and STONHARD. With the combination of our highly trained and experienced specialists plus the use of modern and specialized machineries, we are capable of providing/installation of the following:




• Excellent quality FRP/GRP Gratings and Composite Structures

• High performance Resinous Coating Systems and Luxury Vinyl Tiles

• Epoxy/ Polyurethane (PU) and other resinous systems

• Explosion proof systems

• Dust free, seamless floors meeting clean room and FDA/AVA Standards

• High impact resistance for heavy traffic areas

• Static control or static dissipation, spark proof properties

• Thermal cycling properties for high/low temperature areas

• Corrosion resistance against aggressive chemicals




Industrialtech Products (SEA) Pte Ltd is backed by fully committed employees who are able to provide high value, quality systems, after sales service and safety standards for all our customers and business partners. We continually seek innovation through reviews, feedback and trainings to maintain our international and local accreditations for ISO 9001:2008, OHSAS 18001:2007 and BizSAFE Star Level.




We want to know how we could serve you better! Please do not hesitate to directly contact our team or simply submit your inquiries below to get complete details regarding our products and services.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vinyl-tiles/
http://www.thegreenbook.com/companies/chong-yew-bldg-materials-construction-pte-ltd/,,,+65  62763113,+65  62753113,Blk 4002 Depot Lane #01-47  S(109756),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vinyl-tiles/
http://www.thegreenbook.com/companies/goodhill-enterprise-s-pte-ltd/,Goodhill Enterprise (S) Pte Ltd,,+65  62697860,+65  63652450,9 Sg Kadut St 5   S(728956),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Goodhill Enterprise (S) Pte Ltd

 was incorporated in 1973 and has  factory with covered areas totaling 7,000 m2 It began business as a trader in timber logs, sawmilling and the importing and exporting of timber wood, moulding products and sawn timber especially Ramin timber. This timber business included the Kiln Drying of timber and then further expanded into the importing and exporting of American Wood Timber in the late 1980s. Now our business cover fire-rated doors, metal doors, wooden doors, wood decking, composite Decking, Vinyl Tiles etc.




In 1989, Goodhill Enterprise (S) Pte Ltd. began trading in Cambodia, and in 1993, Goodhill Enterprise (Cambodia) Ltd. was established. Having Many years of business operations and experience, Goodhill has evolved to become one of the leading sales and distribution companies in Cambodia.




GOODHILL In Singapore, the Wholesales and Retails center for:

a. Fire-rated Wooden Door up to 2 hour. Solid Engineering Nyatoh Doors

b.  Metal Door and Fire-rated metal door up to 4 Hours rated

c.  Acoustic Door STC 38, STC 40 and STC 45 with 1 hHour fire rated.

d. Polywood water resistance Doors, 50% wood.

e. Coreboard in ALBASIA wood for solid plywood door and table top.

f. Merbau Woods and Decking materials in Chengai, Balau and Iron wood.

g. DURA Composite Wood Decking (WPC) and accessories

h. 3mm and 5mm Click system Vinyl Tiles from KOREA, Glue, Wax

i. 6mm Glue less Vinyl plank

j. Xpede Clothes Dryer from Korea




We also provide services for the following items:

Doors: Door and window frame in Nyatoh , Kapur wood and Chengal Wood. Solid Nyatoh and Merbau Door, Wooden and metal Fire-rated door.  Acoustic Door with STC 38 , 40 and 45 Cert.   Fancy Plywood door, Classic door, UPVC door, Aluminium Bifold, Wrought Iron Gate, Decorative Tempered Glass Door.

Natural Resources: Sand (BCA Class 1) Trading in Sand Coal.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vinyl-tiles/
http://www.thegreenbook.com/companies/nan-wah-marketing-pte-ltd-jln-besar-/,,,+65  62971171,,315 Jln Besar S(208973),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vitreous-china-washbasin/
http://www.thegreenbook.com/companies/hemsley-f-e-enterprise/,,,+65 62547131,+65 62505826,Blk 2 Balestier Rd #01-673 Balestier Hill Shopping Centre S(320002),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vitreous-china-washbasin/
http://www.thegreenbook.com/companies/poh-joo-hardware-engineering-pte-ltd/,Poh Joo Hardware Engineering Pte Ltd,,+65  62923388,+65  62990690,391 Jln Besar   S(209004),"
										


											 
										


                                        


                                            
                                        


                                        


                                            Established by Mr Seah Tse Cheng in 1983, Poh Joo Hardware Engineering Pte Ltd is currently operating from 3 separate locations catering to different groups of users.  While we continue to service the needs of plumbers and contractors at our main office at 125 Rangoon Road, the sole purpose of our showrooms at 159 Jalan Besar and 389/391 Jalan Besar is to provide our prospective clients with quality and trendy bathroom and kitchen products that are in accordance to their requirements. With our extensive ranges of quality products imported from Europe, Canada, China and Malaysia, we firmly believe that we are able to provide the most trendy and appropriate solution for any requirements with quality assurance tested and endorsed by PSB Corp.
                                        


                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vitreous-china-washbasin/
http://www.thegreenbook.com/companies/nan-wah-marketing-pte-ltd/,,,+65  65454404,+65  65426116,4 Changi Sth Lane #07-01 Nan Wah Bldg S(486127),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vitreous-china-washbasin/
http://www.thegreenbook.com/companies/sansei-singapura-pte-ltd/,Sansei Singapura Pte Ltd,,+65  62928321,+65  62924520,462 Tagore Ind Ave   S(787831),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vitreous-china-washbasin/
http://www.thegreenbook.com/companies/genova-industries-pte-ltd/,Genova Industries Pte Ltd,,+65  62990222,+65  62964831,58 Bendemeer Rd   S(339937),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vitreous-china-washbasin/
http://www.thegreenbook.com/companies/cerana-pte-ltd/,,,+65 64589333,+65 64549301,Blk 4035 Ang Mo Kio Ind Pk 1 #01-47 S(569642),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vitrified-clay-pipes/
http://www.thegreenbook.com/companies/bace-resources-pte-ltd/,Bace Resources Pte Ltd,,+65  68991150,+65  68992191,10 bt batok cres #09-02 the spire S(658079),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

BACE Resources Pte Ltd

, established in Singapore since 1992, supplies a comprehensive range of associated products for the sewerage and sanitary segment in the construction industry. At BACE Resources, we are always sourcing and seeking for quality green products that will enhance and improve methods of installation, as well as enhancing sustainability of our environment.




 




With over 20 years of experience, BACE Resources had been the sole distributor for “ Steinzeug/Keramo” vitrified clay pipe for both Jacking & Open-Trench pipes. In recent years, in line with our business development, we had embarked on new range of environmental friendly products. They are the Polyethylene Inspection Chambers & Manholes and Grease & Oil separators.




 




We also have a comprehensive range of associated products for the sewerage and sanitary industry that could satisfy our clients’ needs, which will enhance and improve methods of installation.




 




In BACE Resources, we are committed to our responsibility in respect of the nature and the environment and strive to bring together ecology and economy for the benefit of all. 


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/vitrified-clay-pipes/
http://www.thegreenbook.com/companies/far-eastern-grc-technologies/,,,+65 64726772,+65 64739131,370G Alexandra Rd #14-10 S(159960),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wall-claddings/
http://www.thegreenbook.com/companies/floor-deck-specialist-pte-ltd/,Floor Deck Specialist Pte Ltd,,+65  63346997,,2 Yishun Ind St 1 #05-11 Northpoint BizHub S(768159),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wall-claddings/
http://www.thegreenbook.com/companies/integral-components-equipe-pte-ltd/,Integral Components Equipe Pte Ltd,,+65  67492300,+65  67437782,Blk 1010 Eunos Ave 6 #01-30  S(409622),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wall-claddings/
http://www.thegreenbook.com/companies/craft-facade-pte-ltd/,Craft Facade Pte Ltd,,+65  62227028,+65  67258016,6 Eu Tong Sen St #05-01 The Central S(059817),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/wall-claddings/
