HREF,CONAME,EMAIL,PHONE,FAX,ADDRESS,FAILMSG,BIGCAT,SMALLCAT 
http://www.thegreenbook.com/companies/pji-contract-pte-ltd/,PJI Contract Pte Ltd,"""pjicon@singnet.com.sg""",+65  67660900,+65  67662322,29 Woodlands Ind Pk E2  Nordix S(757461),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/5/
http://www.thegreenbook.com/companies/singapore-engineers-pte-ltd/,Singapore Engineers (Pte) Ltd,,+65  65382372,+65  65355217,65 Chulia St #45-01/02 OCBC Centre S(049513),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/6/
http://www.thegreenbook.com/companies/heng-boon-seng-construction-pte-ltd/,Heng Boon Seng Construction Pte Ltd,"""enquiry@hbsc.com.sg""",+65  62590988,+65  62593822,3 Pemimpin Dr #07-05 Lip Hing Ind Bldg S(576147),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/3/
http://www.thegreenbook.com/companies/patent-roofing-pte-ltd/,Patent Roofing Pte Ltd,"""info@patentroofing.com.sg""",+65  62969820,+65  62969821,705 Sims Dr #03-14 Shun Li Ind Complex S(387384),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/5/
http://www.thegreenbook.com/companies/silver-star-house-renovation/,Silver Star House Renovation,,,,Blk 41 Sims Dr #10-265 S(380041),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/6/
http://www.thegreenbook.com/companies/three-luck-construction-1997-/,Three Luck Construction (1997),,+65  67631389,+65  67631389,Blk 626 Senja Rd #01-170  S(670626),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/7/
http://www.thegreenbook.com/companies/toh-chye-hock-bldg-contractor-pte-ltd-aljunied-road-/,Toh Chye Hock Bldg Contractor Pte Ltd (Aljunied Road ),"""info@tohchyehock.com""",+65  67432066,+65  67432001,625 Aljunied Rd #04-08 Aljunied Ind Complex S(389836),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/7/
http://www.thegreenbook.com/companies/tong-hwa-building-construction-pte-ltd/,Tong Hwa Building Construction Pte Ltd,"""admin@tonghwa.com.sg""",+65  68343078,+65  68343879,"31 Mandai Est #04-08 Innovation Pl, Tower 4 S(729933)",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/7/
http://www.thegreenbook.com/companies/united-specialists-pte-ltd/,United Specialists Pte Ltd,"""uspl@unitedspecialists.com""",+65  65527833,+65  65527933,6 New Ind Rd #05-01 Hoe Huat Ind Bldg S(536199),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/7/
http://www.thegreenbook.com/companies/unity-leakage-specialist/,Unity Leakage Specialist,"""unity@waterproofing.sg""",+65 62803040,+65 62804030,Blk 1050 Eunos Ave 7 #01-131 S(409581),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/7/
http://www.thegreenbook.com/companies/yang-city-roofing-builders-pte-ltd/,Yang City Roofing & Builders Pte Ltd,,+65  63661763,+65  63661743,22 Woodlands Link #02-33 Woodlands East Ind Est S(738734),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/8/
http://www.thegreenbook.com/companies/yang-city-holdings-pte-ltd/,Yang City Holdings Pte Ltd,"""sales@yangcity.com.sg""",+65  63661763,+65  63661743,280 Woodlands Ind Pk E5 #05-32 Harvest @ Woodlands S(757322),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/8/
http://www.thegreenbook.com/companies/worldwide-polymer-services-pte-ltd/,Worldwide Polymer Services Pte Ltd,"""wwide@singnet.com.sg""",+65  63541366,+65  63542311,49 Jln Pemimpin #05-05 APS Ind Bldg S(577203),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/8/
http://www.thegreenbook.com/companies/yj-international-pte-ltd/,YJ International Pte Ltd,"""enquiry@yj.com.sg""",+65  63536433,+65  63536062,159 Sin Ming Rd #05-05 Amtech Bldg S(575625),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/8/
http://www.thegreenbook.com/companies/yj-waterproofing-pte-ltd/,YJ Waterproofing Pte Ltd,"""enquiry@yjwp.com.sg""",+65  62556880,+65  62556881,51 Jln Pemimpin #04-03 Mayfair Ind Bldg S(577206),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/8/
http://www.thegreenbook.com/companies/weerong-waterproofing-service-pte-ltd/,Weerong Waterproofing & Service Pte Ltd,"""wr1310@gmail.com""",+65  64584058,+65  64585058,Blk 4014 Ang Mo Kio Ind Pk 1 #01-460  S(569630),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/8/
http://www.thegreenbook.com/companies/wee-tee-tong-chemicals-pte-ltd/,Wee Tee Tong Chemicals Pte Ltd,"""info@weeteetong.com""",+65  63664231,+65  63664232,18 Sg Kadut St 3 S(729149),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/8/
http://www.thegreenbook.com/companies/tkl-contract-services-pte-ltd/,TKL Contract Services Pte Ltd,,+65 67947081,,71 Jurong East St 13 #03-03 S(609650),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/7/
http://www.thegreenbook.com/companies/uniseal-singapore-pte-ltd/,Uniseal Singapore Pte Ltd,"""info@uniseal.com.sg""",+65  67550055,+65  67531398,31 Mandai Est #06-06 Immedia @ Innovation Pl S(729933),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/8/
http://www.thegreenbook.com/companies/viva-nueva-pte-ltd-balestier-road-/,Viva Nueva Pte Ltd (Balestier Road),"""enquiries@vivanueva.com.sg""",+65  62562718,+65  62562720,563 Balestier Rd   S(329879),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/8/
http://www.thegreenbook.com/companies/vision-waterproofing-pte-ltd/,Vision Waterproofing Pte Ltd,,+65 65663603,+65 65667005,8 Boon Lay Way #10-15 8@TradeHub21 S(609964),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/8/
http://www.thegreenbook.com/companies/swee-bee-co-pte-ltd/,Swee Bee Co Pte Ltd,,+65  62682373,+65  62620180,15B Pandan Rd   S(609264),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/7/
http://www.thegreenbook.com/companies/tat-soon-metal-works-pte-ltd/,Tat Soon Metal Works Pte Ltd,"""enquiries@tatsoon.com.sg""",+65  62938301,+65  62938302,Blk 78 Geylang Bahru #01-2906 S(339686),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/7/
http://www.thegreenbook.com/companies/toh-chye-hock-bldg-contractor-pte-ltd/,Toh Chye Hock Bldg Contractor Pte Ltd,"""tohchbc@singnet.com.sg""",+65  62856311,+65  62853123,37 Jln Menarong   S(577444),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/7/
http://www.thegreenbook.com/companies/solely-construction-pte-ltd/,Solely Construction Pte Ltd,,+65 64754908,+65 67791121,244E Pasir Panjang Rd S(117636),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/7/
http://www.thegreenbook.com/companies/strontech-pte-ltd/,Strontech Pte Ltd,"""strontech@singnet.com.sg""",+65 62713166,+65 62733066,Blk 125 Bt Merah Lane 1 #04-170 S(150125),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/7/
http://www.thegreenbook.com/companies/success-forever-construction-maintenance-pte-ltd/,Success Forever Construction & Maintenance Pte Ltd,"""repair@success-forever.com""",+65  67522212,+65  63528757,Blk 7 Toa Payoh Ind Pk #01-1259  S(319059),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/7/
http://www.thegreenbook.com/companies/reverton-marketing-pte-ltd/,Reverton Marketing Pte Ltd,,+65 68580660,+65 68580377,605A MacPherson Rd #06-02 Citimac Ind Complex S(368240),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/6/
http://www.thegreenbook.com/companies/repcon-system-pte-ltd/,Repcon System Pte Ltd,,+65 63377057,+65 63372537,1557 Keppel Rd #02-05A Inchcape Marketing Bldg S(620001),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/6/
http://www.thegreenbook.com/companies/shineway-engineering-pte-ltd/,Shineway Engineering Pte Ltd,"""sales@shineway.com.sg""",+65  67492995,+65  67424889,38 Genting Lane #07-01 Metal Hse S(349553),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/6/
http://www.thegreenbook.com/companies/source-waterproofing-pte-ltd/,Source Waterproofing Pte Ltd,"""sourcewaterproofing@yahoo.com""",+65  67444693,+65  67444367,8 Kaki Bukit Ave 4 #01-46  S(415875),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/7/
http://www.thegreenbook.com/companies/proremedy-engineering-pte-ltd/,ProRemedy Engineering Pte Ltd,,+65 62866133,+65 62866036,7 Nemesu Ave S(576240),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/6/
http://www.thegreenbook.com/companies/polink-engineering-pte-ltd-bt-batok-/,Polink Engineering Pte Ltd (Bt Batok),,+65  68968133,+65  68968895,50 Bt Batok St 23 #06-31 Midview Bldg S(659578),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/6/
http://www.thegreenbook.com/companies/prima-seal-waterproofing-pte-ltd/,Prima Seal Waterproofing Pte Ltd,"""enquiry@primaseal.com""",+65  66537942,,34 Boon Leat Ter #04-12  S(119866),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/6/
http://www.thegreenbook.com/companies/polygon-builder-pte-ltd/,Polygon Builder Pte Ltd,"""abelcheng88@yahoo.com.sg""",+65 65696381,+65 65698617,Blk 134 Jurong Gateway Rd #04-309 S(600134),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/6/
http://www.thegreenbook.com/companies/polink-engineering-pte-ltd/,Polink Engineering Pte Ltd,,+65  68968133,+65  67699477,50 Bt Batok St 23 #06-31 Midview Bldg S(659578),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/6/
http://www.thegreenbook.com/companies/ramco-engineering-pte-ltd/,Ramco Engineering Pte Ltd,"""ramcoeng@singnet.com.sg""",+65  68416959,+65  67438551,Blk 1046 Eunos Ave 5 #01-139  S(409746),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/6/
http://www.thegreenbook.com/companies/presscrete-engineering-pte-ltd/,Presscrete Engineering Pte Ltd,"""general@presscrete.com.sg""",+65 65429315,+65 65457880,31 Changi Sth Ave 2 #04-00 S(486478),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/6/
http://www.thegreenbook.com/companies/orion-engineering-construction-pte-ltd/,Orion Engineering & Construction Pte Ltd,"""sales@orionoffshore.biz""",+65  90256866,+65  62767665,Blk 4002 Depot Lane #01-33 S(109756),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/5/
http://www.thegreenbook.com/companies/poh-huat-hwee-contractor/,Poh Huat Hwee Contractor,"""phhdesign@yahoo.com.sg""",+65  65542641,+65  65549145,Blk 608 Ang Mo Kio Ave 5 #01-2793 S(560608),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/6/
http://www.thegreenbook.com/companies/nb-contracts-pte-ltd/,NB Contracts Pte Ltd,,+65  65620300,+65  65615277,31 Toh Guan Rd East #06-03 LW Technocentre S(608608),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/5/
http://www.thegreenbook.com/companies/p-s-resources-s-pte-ltd/,P S Resources (S) Pte Ltd,"""enquiry@psresources.com.sg""",+65 64742917,+65 64742912,100 Clemenceau Ave Nth #05-105 Cavenagh Hse S(229491),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/5/
http://www.thegreenbook.com/companies/m-k-eng-trading-pte-ltd/,M K Eng Trading Pte Ltd,,+65 62536126,,51 Jln Pemimpin #03-05 Mayfair Ind Bldg S(577206),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/5/
http://www.thegreenbook.com/companies/mastercoat-services-pte-ltd/,Mastercoat Services Pte Ltd,,+65  63760136,+65  63760069,203B Henderson Rd #09-10B Henderson Ind Pk S(159548),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/5/
http://www.thegreenbook.com/companies/mitramas-pte-ltd/,Mitramas Pte Ltd,"""mitramas@pacific.net.sg""",+65 63360788,+65 63368336,896 Dunearn Rd #04-05F Sime Darby Centre S(589472),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/5/
http://www.thegreenbook.com/companies/ng-brothers-scaffolding-pte-ltd/,Ng Brothers Scaffolding Pte Ltd,"""ngbros@singnet.com.sg""",+65  67482336,+65  67421593,3018 Bedok Nth St 5 #02-28 Eastlink S(486132),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/5/
http://www.thegreenbook.com/companies/k-loh-renovation-service/,K Loh Renovation Service,,,,Blk 3004 Ubi Ave 3 S(408860),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/4/
http://www.thegreenbook.com/companies/kc-construction-pte-ltd/,KC Construction Pte Ltd,"""wilcon.kan61@gmail.com""",+65  62991139,+65  62956318,44 Kallang Pl #05-03 Four Star Bldg S(339172),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/4/
http://www.thegreenbook.com/companies/kl-coats-s-pte-ltd/,KL Coats (S) Pte Ltd,,+65  63538611,+65  63534742,Blk 9004 Tampines St 93 #02-106  S(528838),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/4/
http://www.thegreenbook.com/companies/kind-building-services-pte-ltd/,KIND Building Services Pte Ltd,,+65  68416962,+65  68416239,11 Yishun Ind St 1 #03-109 North Spring BizHub S(768089),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/4/
http://www.thegreenbook.com/companies/k-k-roofing-contractors-pte-ltd/,K.K.Roofing Contractors Pte Ltd,"""enquiry@kkroofspecialist.com.sg""",,,231 Jln Besar #02-06  S(208907),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/4/
http://www.thegreenbook.com/companies/jimmy-ler-services-contractor-pte-ltd/,Jimmy Ler Services Contractor Pte Ltd,,+65 63885816,,Blk 970 Hougang St 91 #06-150 S(530970),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/4/
http://www.thegreenbook.com/companies/hwa-meng-metal-works/,Hwa Meng Metal Works,,+65 63687869,,24 Sg Kadut Ave S(729678),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/4/
http://www.thegreenbook.com/companies/industrial-contracts-marketing-2001-pte-ltd/,Industrial Contracts Marketing (2001) Pte Ltd,"""alyssa.yong@iso-team.com""",+65  67417776,+65  67440103,711 Geylang Rd #02-03/04 Oriental Venture Bldg S(389626),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/4/
http://www.thegreenbook.com/companies/igm-maintenance-pte-ltd/,IGM Maintenance Pte Ltd,"""mail@igmgroup.com.sg""",+65  64816634,+65  64816635,20 Ang Mo Kio Ind Pk 2A #05-12 AMK Techlink S(567761),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/4/
http://www.thegreenbook.com/companies/grandmet-enterprises/,Grandmet Enterprises,,+65 63532979,+65 63539139,Blk 336 Sembawang Cres #04-192 S(750336),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/3/
http://www.thegreenbook.com/companies/green-cosmos-marketing-pte-ltd/,Green Cosmos Marketing Pte Ltd,"""greencosmos@pacific.net.sg""",+65  68533835,+65  68533823,23 Woodlands Ind Pk E1 #05-05  S(757741),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/3/
http://www.thegreenbook.com/companies/hydro-seal-engineering-pte-ltd/,Hydro-Seal Engineering Pte Ltd,"""hsepl@singnet.com.sg""",+65 62896811,+65 62593255,Blk 30 Defu Lane 10 #03-78 S(539211),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/4/
http://www.thegreenbook.com/companies/full-range-llp/,Full Range LLP,,+65 64813523,+65 64817862,28 Jln Tari Piring S(799181),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/3/
http://www.thegreenbook.com/companies/general-waterproofing-service-pte-ltd/,General Waterproofing & Service Pte Ltd,"""gws@pacific.net.sg""",+65  67544648,+65  67561948,1 Yishun St 23 #05-06 YS-One S(768441),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/3/
http://www.thegreenbook.com/companies/goldfield-construction-pte-ltd/,Goldfield Construction Pte Ltd,"""admin@goldfield.com.sg""",+65  68966600,+65  63166600,48 Toh Guan Rd East #06-132 Enterprise Hub S(608586),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/3/
http://www.thegreenbook.com/companies/flux-solutions-pte-ltd/,Flux Solutions Pte Ltd,"""sales@flux.com.sg""",+65  62266116,+65  62266118,1 Kaki Bt Rd 1 #03-35 Enterprise One S(415934),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/3/
http://www.thegreenbook.com/companies/geo-systems-engineering-pte-ltd/,Geo-Systems Engineering Pte Ltd,"""enquiry@geosyseng.com""",+65 68920881,+65 65155350,51 Bt Batok Cres #06-24 Unity Centre S(658077),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/3/
http://www.thegreenbook.com/companies/etron-resources-pte-ltd-swan-lake-ave-/,Etron Resources Pte Ltd ( swan lake ave ),,+65  62420412,+65  62422513,7 Swan Lake Ave   S(455706),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/3/
http://www.thegreenbook.com/companies/fieldmens-pgb-contracts-services/,Fieldmens-PGB Contracts & Services,"""general@fieldmens.com.sg""",+65  63431909,+65  63431910,76 Playfair Rd #05-05 LHK 2 Bldg S(367996),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/3/
http://www.thegreenbook.com/companies/weichern-pte-ltd/,Weichern Pte Ltd,"""sales@weichern.com""",+65  67759077,+65  67780039,28 Jln Mas Kuning S(128720),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/5/
http://www.thegreenbook.com/companies/ysl-holdings-pte-ltd/,YSL Holdings Pte Ltd,"""enquiry@yslltd.com""",+65  67435511,+65  67460113,14 Third Chin Bee Rd   S(618690),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/5/
http://www.thegreenbook.com/companies/eternity-waterproofing-pte-ltd/,Eternity Waterproofing Pte Ltd,"""ew7505@gmail.com""",+65  64820575,+65  64820575,2 Yishun Ind St 1 #07-31 Northpoint BizHub S(768159),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-contractors/page/3/
http://www.thegreenbook.com/companies/wsp-pte-ltd/,WSP Pte Ltd,"""wsp@skyweb.com.sg""",+65  68369969,+65  68369979,51 Goldhill Plaza #15-04 Goldhill Plaza S(308900),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/5/
http://www.thegreenbook.com/companies/warrior-pte-ltd/,Warrior Pte Ltd,"""war99@singnet.com.sg""",+65  63645100,+65  63640629,Blk 17 Marsiling Ind Est Rd 1 #01-11  S(739279),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/5/
http://www.thegreenbook.com/companies/vital-technical-sdn-bhd/,Vital Technical Sdn Bhd,"""sales@vitaltechnical.com""",+60 3 60920000,+60 3 60920099,"No. 93, Jalan Industri 3/3 Rawang Integrated Industrial Park 48000 Rawang Selangor Darul Ehsan  Malaysia - 60",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/5/
http://www.thegreenbook.com/companies/uni-strong-pte-ltd/,Uni-Strong Pte Ltd,,+65 62947177,+65 62947178,17 Kallang Junction #01-03 Esmart Centre S(339274),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/5/
http://www.thegreenbook.com/companies/tong-seng-huat-engineering-pte-ltd/,Tong Seng Huat Engineering Pte Ltd,"""sales@tsh.com.sg""",+65  67430011,+65  64578858,17 Kranji Loop   S(739551),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/4/
http://www.thegreenbook.com/companies/wall-tag-pte-ltd/,Wall Tag Pte Ltd,"""enquiries@walltag.com.sg""",+65  63980308,+65  63980309,23 Serangoon Nth Ave 5 #01-01 BTH Centre S(554530),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/5/
http://www.thegreenbook.com/companies/vodapruf-pte-ltd/,Vodapruf Pte Ltd,"""inquiry@vodapruf.com""",+65  66355729,+65  66355729,8B Admiralty St #08-12  S(757440),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/5/
http://www.thegreenbook.com/companies/southeast-waterproofing-engineering-co-pte-ltd/,Southeast Waterproofing & Engineering Co Pte Ltd,,+65 62680602,+65 62663645,9A Yuan Ching Rd #05-16 S(618643),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/4/
http://www.thegreenbook.com/companies/simson-sealants-s-pte-ltd/,Simson Sealants (S) Pte Ltd,,+65 62352818,+65 62893150,72 Eunos Ave 7 S'pore Handicraft Bldg S(409570),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/4/
http://www.thegreenbook.com/companies/tam-international-singapore-pte-ltd/,TAM International (Singapore) Pte Ltd,"""singapore@normet.com""",+65  62977727,+65  63925895,21 Moonstone Lane #07-03 Poh Leng Bldg S(328462),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/4/
http://www.thegreenbook.com/companies/shell-eastern-petroleum-pte-ltd-lubricants-division-/,Shell Eastern Petroleum (Pte) Ltd (Lubricants Division),,+65  62632008,+65  62632039,32 Marsiling Lane   S(739151),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/4/
http://www.thegreenbook.com/companies/scott-vickers-fe-pte-ltd/,Scott Vickers (FE) Pte Ltd,,+65  65522933,+65  65522955,48 Toh Guan Rd East #02-101 Enterprise Hub S(608586),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/4/
http://www.thegreenbook.com/companies/scott-vickers-pte-ltd/,Scott Vickers Pte Ltd,"""sales@scottvickers.com.sg""",+65  65522933,+65  65522955,48 Toh Guan Rd East #02-102 Enterprise Hub S(608586),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/4/
http://www.thegreenbook.com/companies/shell-eastern-petroleum-pte-ltd-shell-mktg-ctr-/,Shell Eastern Petroleum (Pte) Ltd (Shell Mktg Ctr),,+65  62632061,+65  62632802,31 Pandan Rd   S(609278),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/4/
http://www.thegreenbook.com/companies/shell-eastern-petroleum-pte-ltd-shell-house-/,Shell Eastern Petroleum (Pte) Ltd (Shell House),,+65 63848000,+65 63848525,83 Clemenceau Ave #01-00 Shell Hse S(239920),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/4/
http://www.thegreenbook.com/companies/renesco-injection-waterproofing-pte-ltd/,Renesco Injection (Waterproofing) Pte Ltd,,+65 68633677,+65 68634240,30 Toh Guan Rd #07-00 ODC Districentre S(608840),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/4/
http://www.thegreenbook.com/companies/percee-marketing-pte-ltd/,Percee Marketing Pte Ltd,"""enquiry@percee.com.sg""",+65 66936586,+65 64566119,10 Anson Rd #05-17 International Plaza S(079903),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/waterproofing-materials/page/4/
